Rank,Team,Games,W-L,Goals,Per Game,Date,Academic Year
68,Bryant (NEC),5,2-3,40,8.00,03/08/2019,2019.0
68,Dartmouth (Ivy League),4,1-3,32,8.00,03/08/2019,2019.0
71,Marist (MAAC),5,2-3,39,7.80,03/08/2019,2019.0
72,St. Bonaventure (MAAC),3,0-3,19,6.33,03/08/2019,2019.0
73,Monmouth (MAAC),5,1-4,31,6.20,03/08/2019,2019.0
1,Hobart (NEC),4,3-1,75,18.75,03/07/2019,2019.0
2,Penn St. (Big Ten),5,4-1,89,17.80,03/07/2019,2019.0
3,Cornell (Ivy League),3,3-0,50,16.67,03/07/2019,2019.0
4,Princeton (Ivy League),4,2-2,65,16.25,03/07/2019,2019.0
5,Brown (Ivy League),3,2-1,45,15.00,03/07/2019,2019.0
6,Siena (MAAC),3,1-2,43,14.33,03/07/2019,2019.0
7,Loyola Maryland (Patriot),6,4-2,84,14.00,03/07/2019,2019.0
7,North Carolina (ACC),5,3-2,70,14.00,03/07/2019,2019.0
9,Ohio St. (Big Ten),5,5-0,69,13.80,03/07/2019,2019.0
10,Towson (CAA),4,4-0,55,13.75,03/07/2019,2019.0
10,Drexel (CAA),4,1-3,55,13.75,03/07/2019,2019.0
12,Notre Dame (ACC),3,2-1,41,13.67,03/07/2019,2019.0
13,St. John's (NY) (Big East),4,2-2,54,13.50,03/07/2019,2019.0
14,Georgetown (Big East),6,5-1,80,13.33,03/07/2019,2019.0
14,High Point (SoCon),6,5-1,80,13.33,03/07/2019,2019.0
16,Michigan (Big Ten),4,3-1,53,13.25,03/07/2019,2019.0
17,Sacred Heart (NEC),6,3-3,79,13.17,03/07/2019,2019.0
18,Duke (ACC),7,6-1,91,13.00,03/07/2019,2019.0
19,Robert Morris (NEC),4,1-3,51,12.75,03/07/2019,2019.0
20,Denver (Big East),5,4-1,63,12.60,03/07/2019,2019.0
21,Boston U. (Patriot),6,5-1,75,12.50,03/07/2019,2019.0
21,Marquette (Big East),4,2-2,50,12.50,03/07/2019,2019.0
23,Vermont (America East),5,3-2,62,12.40,03/07/2019,2019.0
24,Maryland (Big Ten),6,5-1,72,12.00,03/07/2019,2019.0
24,Virginia (ACC),5,3-2,60,12.00,03/07/2019,2019.0
24,Yale (Ivy League),3,2-1,36,12.00,03/07/2019,2019.0
27,VMI (SoCon),4,3-1,47,11.75,03/07/2019,2019.0
27,UMass Lowell (America East),4,2-2,47,11.75,03/07/2019,2019.0
27,Fairfield (CAA),4,2-2,47,11.75,03/07/2019,2019.0
30,Canisius (MAAC),5,2-3,58,11.60,03/07/2019,2019.0
30,Navy (Patriot),5,3-2,58,11.60,03/07/2019,2019.0
32,Furman (SoCon),7,2-5,81,11.57,03/07/2019,2019.0
33,Harvard (Ivy League),4,1-3,46,11.50,03/07/2019,2019.0
33,Syracuse (ACC),4,2-2,46,11.50,03/07/2019,2019.0
35,Providence (Big East),5,2-3,57,11.40,03/07/2019,2019.0
35,Rutgers (Big Ten),5,3-2,57,11.40,03/07/2019,2019.0
35,Jacksonville (SoCon),5,1-4,57,11.40,03/07/2019,2019.0
38,Villanova (Big East),4,3-1,45,11.25,03/07/2019,2019.0
38,Johns Hopkins (Big Ten),4,2-2,45,11.25,03/07/2019,2019.0
40,Richmond (SoCon),6,3-3,66,11.00,03/07/2019,2019.0
40,Lafayette (Patriot),6,4-2,66,11.00,03/07/2019,2019.0
40,Massachusetts (CAA),5,2-3,55,11.00,03/07/2019,2019.0
40,Saint Joseph's (NEC),5,3-2,55,11.00,03/07/2019,2019.0
40,UMBC (America East),4,1-3,44,11.00,03/07/2019,2019.0
40,Penn (Ivy League),3,0-3,33,11.00,03/07/2019,2019.0
46,Detroit Mercy (MAAC),5,3-2,54,10.80,03/07/2019,2019.0
47,Quinnipiac (MAAC),4,1-3,43,10.75,03/07/2019,2019.0
48,Delaware (CAA),6,5-1,64,10.67,03/07/2019,2019.0
48,Air Force (SoCon),6,4-2,64,10.67,03/07/2019,2019.0
50,Colgate (Patriot),4,2-2,42,10.50,03/07/2019,2019.0
50,UAlbany (America East),4,1-3,42,10.50,03/07/2019,2019.0
52,Army West Point (Patriot),5,4-1,52,10.40,03/07/2019,2019.0
52,Hartford (America East),5,0-5,52,10.40,03/07/2019,2019.0
54,Cleveland St. (DI Independent),6,2-4,62,10.33,03/07/2019,2019.0
55,Manhattan (MAAC),6,4-2,61,10.17,03/07/2019,2019.0
56,Mount St. Mary's (NEC),6,2-4,60,10.00,03/07/2019,2019.0
56,Holy Cross (Patriot),5,2-3,50,10.00,03/07/2019,2019.0
56,Hampton (DI Independent),2,1-1,20,10.00,03/07/2019,2019.0
59,Binghamton (America East),3,0-3,29,9.67,03/07/2019,2019.0
60,Bucknell (Patriot),5,1-4,47,9.40,03/07/2019,2019.0
61,Mercer (SoCon),5,0-5,45,9.00,03/07/2019,2019.0
61,Lehigh (Patriot),5,2-3,45,9.00,03/07/2019,2019.0
63,Stony Brook (America East),5,2-3,44,8.80,03/07/2019,2019.0
63,Bellarmine (SoCon),5,0-5,44,8.80,03/07/2019,2019.0
65,NJIT (DI Independent),6,1-5,52,8.67,03/07/2019,2019.0
66,Hofstra (CAA),5,2-3,43,8.60,03/07/2019,2019.0
67,Marist (MAAC),4,2-2,34,8.50,03/07/2019,2019.0
