Date,Team,Shot Percent
2017-05-04,Marist,0.282
2017-05-04,Robert Morris,0.282
2017-05-04,Air Force,0.279
2017-05-04,Delaware,0.277
2017-05-04,High Point,0.275
2017-05-04,Siena,0.274
2017-05-04,Army West Point,0.273
2017-05-04,Marquette,0.271
2017-05-04,Georgetown,0.269
2017-05-04,Monmouth,0.269
2017-05-04,Saint Joseph's,0.267
2017-05-04,Bellarmine,0.264
2017-05-04,Massachusetts,0.263
2017-05-04,NJIT,0.262
2017-05-04,Holy Cross,0.26
2017-05-04,Mount St. Mary's,0.258
2017-05-04,UMBC,0.258
2017-05-04,Bucknell,0.257
2017-05-04,Colgate,0.256
2017-05-04,Detroit Mercy,0.256
2017-05-04,Manhattan,0.255
2017-05-04,Providence,0.253
2017-05-04,Mercer,0.253
2017-05-04,Quinnipiac,0.249
2017-05-04,Towson,0.248
2017-05-04,Wagner,0.235
2017-05-04,Fairfield,0.232
2017-05-04,Hampton,0.229
2017-05-04,St. John's,0.229
2017-05-04,Lafayette,0.225
2017-05-04,Dartmouth,0.221
2017-05-04,UMass Lowell,0.254
2017-04-30,Penn St.,0.364
2017-04-30,Princeton,0.363
2017-04-30,Maryland,0.356
2017-04-30,Denver,0.348
2017-04-30,Hofstra,0.346
2017-04-30,Duke,0.342
2017-04-30,UAlbany,0.338
2017-04-30,Vermont,0.331
2017-04-30,Drexel,0.329
2017-04-30,Yale,0.326
2017-04-30,Syracuse,0.325
2017-04-30,Ohio St.,0.325
2017-04-30,Boston U.,0.321
2017-04-30,Jacksonville,0.319
2017-04-30,Stony Brook,0.319
2017-04-30,Binghamton,0.317
2017-04-30,Canisius,0.317
2017-04-30,Loyola Maryland,0.316
2017-04-30,Brown,0.316
2017-04-30,Harvard,0.315
2017-04-30,Notre Dame,0.314
2017-04-30,Richmond,0.312
2017-04-30,Hartford,0.312
2017-04-30,Virginia,0.311
2017-04-30,Johns Hopkins,0.308
2017-04-30,Navy,0.306
2017-04-30,Cornell,0.306
2017-04-30,Penn,0.305
2017-04-30,Furman,0.305
2017-04-30,Villanova,0.295
2017-04-30,Sacred Heart,0.291
2017-04-30,Michigan,0.29
2017-04-30,Rutgers,0.29
2017-04-30,North Carolina,0.29
2017-04-30,Hobart,0.289
2017-04-30,Robert Morris,0.289
2017-04-30,Lehigh,0.287
2017-04-30,Bryant,0.285
2017-04-30,Cleveland St.,0.284
2017-04-30,Air Force,0.284
2017-04-30,Marist,0.282
2017-04-30,Delaware,0.277
2017-04-30,High Point,0.275
2017-04-30,Siena,0.274
2017-04-30,Army West Point,0.273
2017-04-30,Georgetown,0.269
2017-04-30,Monmouth,0.269
2017-04-30,Saint Joseph's,0.267
2017-04-30,Marquette,0.266
2017-04-30,Bellarmine,0.264
2017-04-30,UMBC,0.264
2017-04-30,NJIT,0.262
2017-04-30,Holy Cross,0.26
2017-04-30,Mount St. Mary's,0.258
2017-04-30,Massachusetts,0.258
2017-04-30,Bucknell,0.257
2017-04-30,Colgate,0.256
2017-04-30,Detroit Mercy,0.256
2017-04-30,Manhattan,0.255
2017-04-30,Towson,0.253
2017-04-30,Mercer,0.253
2017-04-30,Providence,0.251
2017-04-30,Quinnipiac,0.249
2017-04-30,Wagner,0.235
2017-04-30,Fairfield,0.232
2017-04-30,Hampton,0.229
2017-04-30,St. John's,0.229
2017-04-30,Lafayette,0.225
2017-04-30,Dartmouth,0.221
2017-04-30,UMass Lowell,0.254
2017-04-29,Princeton,0.363
2017-04-29,Penn St.,0.361
2017-04-29,Maryland,0.356
2017-04-29,Denver,0.348
2017-04-29,Hofstra,0.346
2017-04-29,Duke,0.342
2017-04-29,UAlbany,0.338
2017-04-29,Vermont,0.331
2017-04-29,Drexel,0.329
2017-04-29,Yale,0.326
2017-04-29,Syracuse,0.325
2017-04-29,Ohio St.,0.325
2017-04-29,Boston U.,0.321
2017-04-29,Jacksonville,0.319
2017-04-29,Stony Brook,0.319
2017-04-29,Binghamton,0.317
2017-04-29,Canisius,0.317
2017-04-29,Loyola Maryland,0.315
2017-04-29,Harvard,0.315
2017-04-29,Notre Dame,0.313
2017-04-29,Brown,0.313
2017-04-29,Richmond,0.312
2017-04-29,Hartford,0.312
2017-04-29,Virginia,0.311
2017-04-29,Johns Hopkins,0.308
2017-04-29,Navy,0.306
2017-04-29,Cornell,0.306
2017-04-29,Penn,0.305
2017-04-29,Furman,0.305
2017-04-29,Villanova,0.295
2017-04-29,Sacred Heart,0.291
2017-04-29,Rutgers,0.29
2017-04-29,Hobart,0.289
2017-04-29,Robert Morris,0.289
2017-04-29,Michigan,0.288
2017-04-29,North Carolina,0.287
2017-04-29,Lehigh,0.287
2017-04-29,Bryant,0.285
2017-04-29,Cleveland St.,0.284
2017-04-29,Air Force,0.284
2017-04-29,Marist,0.282
2017-04-29,Army West Point,0.278
2017-04-29,Delaware,0.277
2017-04-29,High Point,0.275
2017-04-29,Siena,0.274
2017-04-29,Georgetown,0.269
2017-04-29,Monmouth,0.269
2017-04-29,Saint Joseph's,0.267
2017-04-29,Marquette,0.266
2017-04-29,Bellarmine,0.264
2017-04-29,UMBC,0.264
2017-04-29,NJIT,0.262
2017-04-29,Holy Cross,0.26
2017-04-29,Mount St. Mary's,0.258
2017-04-29,Massachusetts,0.258
2017-04-29,Bucknell,0.257
2017-04-29,Colgate,0.256
2017-04-29,Detroit Mercy,0.256
2017-04-29,Manhattan,0.255
2017-04-29,Towson,0.253
2017-04-29,Mercer,0.253
2017-04-29,Providence,0.251
2017-04-29,Quinnipiac,0.249
2017-04-29,Wagner,0.235
2017-04-29,Fairfield,0.232
2017-04-29,Hampton,0.229
2017-04-29,St. John's,0.229
2017-04-29,Lafayette,0.225
2017-04-29,Dartmouth,0.221
2017-04-29,UMass Lowell,0.254
2017-04-28,Penn St.,0.361
2017-04-28,Maryland,0.359
2017-04-28,Princeton,0.358
2017-04-28,Hofstra,0.35
2017-04-28,Yale,0.346
2017-04-28,UAlbany,0.344
2017-04-28,Duke,0.342
2017-04-28,Denver,0.335
2017-04-28,Vermont,0.333
2017-04-28,Drexel,0.329
2017-04-28,Ohio St.,0.327
2017-04-28,Syracuse,0.325
2017-04-28,Boston U.,0.321
2017-04-28,Harvard,0.32
2017-04-28,Stony Brook,0.319
2017-04-28,Binghamton,0.317
2017-04-28,Canisius,0.317
2017-04-28,Johns Hopkins,0.316
2017-04-28,Loyola Maryland,0.315
2017-04-28,Richmond,0.315
2017-04-28,Virginia,0.314
2017-04-28,Notre Dame,0.313
2017-04-28,Brown,0.313
2017-04-28,Hartford,0.311
2017-04-28,Furman,0.31
2017-04-28,Jacksonville,0.307
2017-04-28,Navy,0.306
2017-04-28,Marist,0.296
2017-04-28,Cornell,0.295
2017-04-28,Penn,0.292
2017-04-28,Sacred Heart,0.291
2017-04-28,Villanova,0.29
2017-04-28,Rutgers,0.29
2017-04-28,Michigan,0.288
2017-04-28,North Carolina,0.287
2017-04-28,Lehigh,0.287
2017-04-28,Bryant,0.285
2017-04-28,Robert Morris,0.283
2017-04-28,Cleveland St.,0.282
2017-04-28,Siena,0.281
2017-04-28,Hobart,0.281
2017-04-28,Army West Point,0.278
2017-04-28,Delaware,0.277
2017-04-28,Marquette,0.271
2017-04-28,Air Force,0.271
2017-04-28,High Point,0.269
2017-04-28,Monmouth,0.269
2017-04-28,Georgetown,0.266
2017-04-28,Detroit Mercy,0.264
2017-04-28,NJIT,0.263
2017-04-28,UMBC,0.261
2017-04-28,Holy Cross,0.26
2017-04-28,Bellarmine,0.26
2017-04-28,Mount St. Mary's,0.259
2017-04-28,Massachusetts,0.258
2017-04-28,Bucknell,0.257
2017-04-28,Providence,0.257
2017-04-28,Colgate,0.256
2017-04-28,Manhattan,0.255
2017-04-28,Saint Joseph's,0.253
2017-04-28,Mercer,0.252
2017-04-28,Towson,0.25
2017-04-28,Quinnipiac,0.249
2017-04-28,St. John's,0.238
2017-04-28,Wagner,0.235
2017-04-28,Fairfield,0.232
2017-04-28,Hampton,0.229
2017-04-28,Lafayette,0.225
2017-04-28,VMI,0.223
2017-04-28,UMass Lowell,0.254
2017-04-25,Penn St.,0.361
2017-04-25,Maryland,0.359
2017-04-25,Princeton,0.358
2017-04-25,Hofstra,0.35
2017-04-25,Duke,0.349
2017-04-25,Yale,0.346
2017-04-25,UAlbany,0.344
2017-04-25,Drexel,0.339
2017-04-25,Denver,0.335
2017-04-25,Vermont,0.333
2017-04-25,Boston U.,0.332
2017-04-25,Stony Brook,0.331
2017-04-25,Ohio St.,0.327
2017-04-25,Syracuse,0.322
2017-04-25,Binghamton,0.322
2017-04-25,Canisius,0.321
2017-04-25,Harvard,0.32
2017-04-25,Loyola Maryland,0.32
2017-04-25,Johns Hopkins,0.316
2017-04-25,Richmond,0.315
2017-04-25,Virginia,0.314
2017-04-25,Brown,0.313
2017-04-25,Notre Dame,0.313
2017-04-25,Hartford,0.311
2017-04-25,Furman,0.31
2017-04-25,Jacksonville,0.307
2017-04-25,Navy,0.306
2017-04-25,Marist,0.296
2017-04-25,Cornell,0.295
2017-04-25,Penn,0.292
2017-04-25,Villanova,0.29
2017-04-25,Rutgers,0.29
2017-04-25,Michigan,0.288
2017-04-25,Sacred Heart,0.288
2017-04-25,Lehigh,0.287
2017-04-25,Bryant,0.285
2017-04-25,Delaware,0.283
2017-04-25,Robert Morris,0.283
2017-04-25,North Carolina,0.282
2017-04-25,Cleveland St.,0.282
2017-04-25,Siena,0.281
2017-04-25,Hobart,0.281
2017-04-25,Army West Point,0.279
2017-04-25,Monmouth,0.272
2017-04-25,Marquette,0.271
2017-04-25,Air Force,0.271
2017-04-25,High Point,0.269
2017-04-25,Holy Cross,0.268
2017-04-25,Georgetown,0.266
2017-04-25,Detroit Mercy,0.264
2017-04-25,Manhattan,0.264
2017-04-25,NJIT,0.263
2017-04-25,UMBC,0.261
2017-04-25,Bellarmine,0.26
2017-04-25,Mount St. Mary's,0.259
2017-04-25,Bucknell,0.257
2017-04-25,Providence,0.257
2017-04-25,Colgate,0.256
2017-04-25,Saint Joseph's,0.253
2017-04-25,Mercer,0.252
2017-04-25,Quinnipiac,0.251
2017-04-25,Towson,0.25
2017-04-25,Massachusetts,0.246
2017-04-25,St. John's,0.238
2017-04-25,Wagner,0.23
2017-04-25,Hampton,0.229
2017-04-25,Fairfield,0.227
2017-04-25,Lafayette,0.225
2017-04-25,VMI,0.223
2017-04-25,UMass Lowell,0.254
2017-04-23,Penn St.,0.361
2017-04-23,Maryland,0.359
2017-04-23,Princeton,0.358
2017-04-23,Hofstra,0.35
2017-04-23,Duke,0.349
2017-04-23,Yale,0.346
2017-04-23,UAlbany,0.344
2017-04-23,Drexel,0.338
2017-04-23,Denver,0.335
2017-04-23,Vermont,0.333
2017-04-23,Boston U.,0.333
2017-04-23,Stony Brook,0.331
2017-04-23,Ohio St.,0.327
2017-04-23,Syracuse,0.322
2017-04-23,Binghamton,0.322
2017-04-23,Canisius,0.321
2017-04-23,Harvard,0.32
2017-04-23,Loyola Maryland,0.32
2017-04-23,Johns Hopkins,0.316
2017-04-23,Richmond,0.315
2017-04-23,Virginia,0.314
2017-04-23,Notre Dame,0.313
2017-04-23,Navy,0.312
2017-04-23,Hartford,0.311
2017-04-23,Furman,0.31
2017-04-23,Brown,0.309
2017-04-23,Jacksonville,0.307
2017-04-23,Lehigh,0.297
2017-04-23,Marist,0.296
2017-04-23,Cornell,0.295
2017-04-23,Penn,0.292
2017-04-23,Villanova,0.29
2017-04-23,Rutgers,0.29
2017-04-23,Michigan,0.288
2017-04-23,Sacred Heart,0.288
2017-04-23,Bryant,0.286
2017-04-23,Delaware,0.284
2017-04-23,Robert Morris,0.283
2017-04-23,North Carolina,0.282
2017-04-23,Cleveland St.,0.282
2017-04-23,Siena,0.281
2017-04-23,Hobart,0.281
2017-04-23,Army West Point,0.279
2017-04-23,Monmouth,0.272
2017-04-23,Marquette,0.271
2017-04-23,Air Force,0.271
2017-04-23,High Point,0.269
2017-04-23,Georgetown,0.266
2017-04-23,Holy Cross,0.265
2017-04-23,Detroit Mercy,0.264
2017-04-23,Manhattan,0.264
2017-04-23,NJIT,0.263
2017-04-23,UMBC,0.261
2017-04-23,Bellarmine,0.26
2017-04-23,Mount St. Mary's,0.259
2017-04-23,Bucknell,0.257
2017-04-23,Providence,0.257
2017-04-23,Colgate,0.256
2017-04-23,Saint Joseph's,0.253
2017-04-23,Mercer,0.252
2017-04-23,Quinnipiac,0.251
2017-04-23,Towson,0.25
2017-04-23,Massachusetts,0.246
2017-04-23,St. John's,0.238
2017-04-23,Wagner,0.23
2017-04-23,Hampton,0.229
2017-04-23,Fairfield,0.227
2017-04-23,Lafayette,0.225
2017-04-23,VMI,0.223
2017-04-23,UMass Lowell,0.254
2017-04-21,Penn St.,0.368
2017-04-21,Princeton,0.366
2017-04-21,Maryland,0.363
2017-04-21,Yale,0.35
2017-04-21,Duke,0.348
2017-04-21,UAlbany,0.345
2017-04-21,Hofstra,0.341
2017-04-21,Denver,0.335
2017-04-21,Vermont,0.333
2017-04-21,Boston U.,0.333
2017-04-21,Drexel,0.331
2017-04-21,Stony Brook,0.331
2017-04-21,Harvard,0.325
2017-04-21,Syracuse,0.325
2017-04-21,Binghamton,0.324
2017-04-21,Ohio St.,0.323
2017-04-21,Canisius,0.321
2017-04-21,Loyola Maryland,0.32
2017-04-21,Virginia,0.314
2017-04-21,Richmond,0.312
2017-04-21,Navy,0.312
2017-04-21,Jacksonville,0.311
2017-04-21,Brown,0.311
2017-04-21,Furman,0.307
2017-04-21,Johns Hopkins,0.305
2017-04-21,Notre Dame,0.302
2017-04-21,Hartford,0.301
2017-04-21,Marist,0.301
2017-04-21,Cornell,0.297
2017-04-21,Lehigh,0.297
2017-04-21,Delaware,0.296
2017-04-21,Penn,0.296
2017-04-21,Robert Morris,0.292
2017-04-21,Rutgers,0.291
2017-04-21,Michigan,0.29
2017-04-21,Bryant,0.285
2017-04-21,Villanova,0.284
2017-04-21,Sacred Heart,0.282
2017-04-21,Siena,0.281
2017-04-21,Army West Point,0.279
2017-04-21,Hobart,0.279
2017-04-21,Cleveland St.,0.278
2017-04-21,Air Force,0.276
2017-04-21,Marquette,0.276
2017-04-21,NJIT,0.275
2017-04-21,North Carolina,0.273
2017-04-21,Detroit Mercy,0.272
2017-04-21,Monmouth,0.272
2017-04-21,Manhattan,0.27
2017-04-21,UMBC,0.267
2017-04-21,Providence,0.267
2017-04-21,Georgetown,0.266
2017-04-21,Holy Cross,0.265
2017-04-21,Towson,0.257
2017-04-21,Mount St. Mary's,0.257
2017-04-21,Bucknell,0.257
2017-04-21,High Point,0.257
2017-04-21,Colgate,0.256
2017-04-21,Bellarmine,0.256
2017-04-21,Quinnipiac,0.251
2017-04-21,Mercer,0.249
2017-04-21,St. John's,0.249
2017-04-21,Massachusetts,0.245
2017-04-21,Saint Joseph's,0.242
2017-04-21,Wagner,0.234
2017-04-21,Hampton,0.229
2017-04-21,VMI,0.227
2017-04-21,Dartmouth,0.227
2017-04-21,Lafayette,0.225
2017-04-21,UMass Lowell,0.254
2017-04-19,Penn St.,0.368
2017-04-19,Princeton,0.366
2017-04-19,Maryland,0.363
2017-04-19,Yale,0.35
2017-04-19,Duke,0.348
2017-04-19,UAlbany,0.345
2017-04-19,Hofstra,0.341
2017-04-19,Denver,0.335
2017-04-19,Vermont,0.333
2017-04-19,Drexel,0.331
2017-04-19,Boston U.,0.327
2017-04-19,Stony Brook,0.326
2017-04-19,Harvard,0.325
2017-04-19,Syracuse,0.325
2017-04-19,Binghamton,0.324
2017-04-19,Ohio St.,0.323
2017-04-19,Canisius,0.322
2017-04-19,Loyola Maryland,0.315
2017-04-19,Virginia,0.314
2017-04-19,Richmond,0.312
2017-04-19,Navy,0.312
2017-04-19,Jacksonville,0.311
2017-04-19,Brown,0.311
2017-04-19,Furman,0.307
2017-04-19,Johns Hopkins,0.305
2017-04-19,Notre Dame,0.302
2017-04-19,Hartford,0.301
2017-04-19,Marist,0.301
2017-04-19,Cornell,0.297
2017-04-19,Delaware,0.296
2017-04-19,Penn,0.296
2017-04-19,Lehigh,0.292
2017-04-19,Robert Morris,0.292
2017-04-19,Rutgers,0.291
2017-04-19,Michigan,0.29
2017-04-19,Siena,0.286
2017-04-19,Bryant,0.285
2017-04-19,Army West Point,0.284
2017-04-19,Villanova,0.284
2017-04-19,Sacred Heart,0.282
2017-04-19,Hobart,0.279
2017-04-19,Cleveland St.,0.278
2017-04-19,Air Force,0.276
2017-04-19,Marquette,0.276
2017-04-19,NJIT,0.275
2017-04-19,North Carolina,0.273
2017-04-19,Detroit Mercy,0.272
2017-04-19,Monmouth,0.271
2017-04-19,Manhattan,0.27
2017-04-19,UMBC,0.267
2017-04-19,Providence,0.267
2017-04-19,Georgetown,0.266
2017-04-19,Holy Cross,0.263
2017-04-19,Bucknell,0.261
2017-04-19,Colgate,0.26
2017-04-19,Towson,0.257
2017-04-19,Mount St. Mary's,0.257
2017-04-19,High Point,0.257
2017-04-19,Bellarmine,0.256
2017-04-19,Mercer,0.249
2017-04-19,Quinnipiac,0.249
2017-04-19,St. John's,0.249
2017-04-19,Massachusetts,0.245
2017-04-19,Saint Joseph's,0.242
2017-04-19,Wagner,0.234
2017-04-19,Hampton,0.229
2017-04-19,Lafayette,0.229
2017-04-19,VMI,0.227
2017-04-19,Dartmouth,0.227
2017-04-19,UMass Lowell,0.248
2017-04-18,Penn St.,0.368
2017-04-18,Princeton,0.366
2017-04-18,Maryland,0.363
2017-04-18,Yale,0.35
2017-04-18,UAlbany,0.349
2017-04-18,Duke,0.348
2017-04-18,Hofstra,0.341
2017-04-18,Binghamton,0.341
2017-04-18,Denver,0.335
2017-04-18,Vermont,0.333
2017-04-18,Drexel,0.331
2017-04-18,Boston U.,0.327
2017-04-18,Stony Brook,0.326
2017-04-18,Harvard,0.325
2017-04-18,Syracuse,0.325
2017-04-18,Ohio St.,0.323
2017-04-18,Canisius,0.322
2017-04-18,Loyola Maryland,0.315
2017-04-18,Virginia,0.314
2017-04-18,Richmond,0.312
2017-04-18,Navy,0.312
2017-04-18,Jacksonville,0.311
2017-04-18,Brown,0.311
2017-04-18,Furman,0.307
2017-04-18,Johns Hopkins,0.305
2017-04-18,Notre Dame,0.302
2017-04-18,Hartford,0.301
2017-04-18,Marist,0.301
2017-04-18,Cornell,0.297
2017-04-18,Delaware,0.296
2017-04-18,Penn,0.296
2017-04-18,Lehigh,0.292
2017-04-18,Robert Morris,0.292
2017-04-18,Rutgers,0.291
2017-04-18,Michigan,0.29
2017-04-18,Siena,0.286
2017-04-18,Bryant,0.285
2017-04-18,Army West Point,0.284
2017-04-18,Villanova,0.284
2017-04-18,Sacred Heart,0.282
2017-04-18,Hobart,0.279
2017-04-18,Cleveland St.,0.278
2017-04-18,Air Force,0.276
2017-04-18,Marquette,0.276
2017-04-18,NJIT,0.275
2017-04-18,North Carolina,0.273
2017-04-18,Detroit Mercy,0.272
2017-04-18,Monmouth,0.271
2017-04-18,Manhattan,0.27
2017-04-18,UMBC,0.267
2017-04-18,Providence,0.267
2017-04-18,Georgetown,0.266
2017-04-18,Holy Cross,0.263
2017-04-18,Bucknell,0.261
2017-04-18,Colgate,0.26
2017-04-18,Towson,0.257
2017-04-18,Mount St. Mary's,0.257
2017-04-18,High Point,0.257
2017-04-18,Bellarmine,0.256
2017-04-18,Mercer,0.249
2017-04-18,Quinnipiac,0.249
2017-04-18,St. John's,0.249
2017-04-18,Massachusetts,0.245
2017-04-18,Saint Joseph's,0.242
2017-04-18,Wagner,0.234
2017-04-18,Hampton,0.229
2017-04-18,Lafayette,0.229
2017-04-18,VMI,0.227
2017-04-18,Dartmouth,0.227
2017-04-18,UMass Lowell,0.248
2017-04-16,Penn St.,0.368
2017-04-16,Princeton,0.366
2017-04-16,Maryland,0.363
2017-04-16,Yale,0.35
2017-04-16,UAlbany,0.349
2017-04-16,Duke,0.348
2017-04-16,Hofstra,0.341
2017-04-16,Binghamton,0.341
2017-04-16,Canisius,0.337
2017-04-16,Denver,0.335
2017-04-16,Vermont,0.333
2017-04-16,Drexel,0.331
2017-04-16,Boston U.,0.327
2017-04-16,Stony Brook,0.326
2017-04-16,Harvard,0.325
2017-04-16,Syracuse,0.325
2017-04-16,Ohio St.,0.323
2017-04-16,Loyola Maryland,0.315
2017-04-16,Virginia,0.314
2017-04-16,Richmond,0.312
2017-04-16,Navy,0.312
2017-04-16,Jacksonville,0.311
2017-04-16,Brown,0.307
2017-04-16,Furman,0.307
2017-04-16,Johns Hopkins,0.305
2017-04-16,Notre Dame,0.302
2017-04-16,Marist,0.301
2017-04-16,Cornell,0.297
2017-04-16,Delaware,0.296
2017-04-16,Penn,0.296
2017-04-16,Robert Morris,0.293
2017-04-16,Lehigh,0.292
2017-04-16,Rutgers,0.291
2017-04-16,Michigan,0.29
2017-04-16,Hartford,0.287
2017-04-16,Siena,0.286
2017-04-16,Bryant,0.285
2017-04-16,Sacred Heart,0.284
2017-04-16,Army West Point,0.284
2017-04-16,Villanova,0.284
2017-04-16,Hobart,0.279
2017-04-16,Cleveland St.,0.278
2017-04-16,Air Force,0.276
2017-04-16,Marquette,0.276
2017-04-16,NJIT,0.275
2017-04-16,Providence,0.274
2017-04-16,North Carolina,0.273
2017-04-16,Detroit Mercy,0.272
2017-04-16,Monmouth,0.271
2017-04-16,Manhattan,0.27
2017-04-16,UMBC,0.267
2017-04-16,Holy Cross,0.263
2017-04-16,Bucknell,0.261
2017-04-16,Georgetown,0.261
2017-04-16,Colgate,0.26
2017-04-16,Towson,0.257
2017-04-16,Mount St. Mary's,0.257
2017-04-16,High Point,0.257
2017-04-16,Bellarmine,0.256
2017-04-16,Mercer,0.249
2017-04-16,Quinnipiac,0.249
2017-04-16,St. John's,0.249
2017-04-16,Massachusetts,0.245
2017-04-16,Saint Joseph's,0.242
2017-04-16,Wagner,0.234
2017-04-16,Hampton,0.229
2017-04-16,Lafayette,0.229
2017-04-16,VMI,0.227
2017-04-16,Dartmouth,0.227
2017-04-16,UMass Lowell,0.248
2017-04-12,Princeton,0.373
2017-04-12,Maryland,0.371
2017-04-12,Penn St.,0.367
2017-04-12,Yale,0.352
2017-04-12,UAlbany,0.349
2017-04-12,Hofstra,0.346
2017-04-12,Duke,0.343
2017-04-12,Binghamton,0.343
2017-04-12,Vermont,0.339
2017-04-12,Canisius,0.337
2017-04-12,Syracuse,0.328
2017-04-12,Stony Brook,0.327
2017-04-12,Denver,0.324
2017-04-12,Harvard,0.323
2017-04-12,Boston U.,0.321
2017-04-12,Drexel,0.317
2017-04-12,Virginia,0.316
2017-04-12,Loyola Maryland,0.314
2017-04-12,Brown,0.313
2017-04-12,Richmond,0.311
2017-04-12,Navy,0.31
2017-04-12,Michigan,0.308
2017-04-12,Jacksonville,0.308
2017-04-12,Ohio St.,0.307
2017-04-12,Johns Hopkins,0.306
2017-04-12,Lehigh,0.302
2017-04-12,Notre Dame,0.302
2017-04-12,Hartford,0.301
2017-04-12,Furman,0.299
2017-04-12,Delaware,0.299
2017-04-12,Army West Point,0.296
2017-04-12,Robert Morris,0.293
2017-04-12,Cornell,0.29
2017-04-12,Bryant,0.29
2017-04-12,Penn,0.287
2017-04-12,Marquette,0.287
2017-04-12,Rutgers,0.287
2017-04-12,Hobart,0.283
2017-04-12,Manhattan,0.279
2017-04-12,Marist,0.279
2017-04-12,Air Force,0.279
2017-04-12,Cleveland St.,0.278
2017-04-12,Villanova,0.278
2017-04-12,Siena,0.277
2017-04-12,Detroit Mercy,0.275
2017-04-12,Sacred Heart,0.274
2017-04-12,UMBC,0.272
2017-04-12,North Carolina,0.271
2017-04-12,Providence,0.27
2017-04-12,NJIT,0.268
2017-04-12,Monmouth,0.268
2017-04-12,Mount St. Mary's,0.266
2017-04-12,Bellarmine,0.264
2017-04-12,Bucknell,0.263
2017-04-12,Mercer,0.257
2017-04-12,Georgetown,0.257
2017-04-12,High Point,0.255
2017-04-12,Towson,0.254
2017-04-12,Holy Cross,0.254
2017-04-12,Colgate,0.253
2017-04-12,Quinnipiac,0.249
2017-04-12,Hampton,0.239
2017-04-12,Massachusetts,0.239
2017-04-12,St. John's,0.237
2017-04-12,Saint Joseph's,0.232
2017-04-12,Wagner,0.232
2017-04-12,Lafayette,0.228
2017-04-12,Dartmouth,0.228
2017-04-12,Fairfield,0.225
2017-04-12,UMass Lowell,0.24
2017-04-11,Princeton,0.373
2017-04-11,Maryland,0.372
2017-04-11,Penn St.,0.367
2017-04-11,UAlbany,0.355
2017-04-11,Yale,0.352
2017-04-11,Hofstra,0.346
2017-04-11,Duke,0.343
2017-04-11,Binghamton,0.343
2017-04-11,Vermont,0.339
2017-04-11,Canisius,0.337
2017-04-11,Syracuse,0.328
2017-04-11,Stony Brook,0.327
2017-04-11,Denver,0.324
2017-04-11,Harvard,0.323
2017-04-11,Boston U.,0.321
2017-04-11,Drexel,0.317
2017-04-11,Virginia,0.316
2017-04-11,Loyola Maryland,0.314
2017-04-11,Brown,0.313
2017-04-11,Richmond,0.311
2017-04-11,Navy,0.31
2017-04-11,Michigan,0.308
2017-04-11,Jacksonville,0.308
2017-04-11,Ohio St.,0.307
2017-04-11,Johns Hopkins,0.306
2017-04-11,Lehigh,0.302
2017-04-11,Notre Dame,0.302
2017-04-11,Hartford,0.301
2017-04-11,Furman,0.299
2017-04-11,Delaware,0.299
2017-04-11,Army West Point,0.296
2017-04-11,Robert Morris,0.293
2017-04-11,Cornell,0.29
2017-04-11,Bryant,0.29
2017-04-11,Penn,0.287
2017-04-11,Marquette,0.287
2017-04-11,Rutgers,0.287
2017-04-11,Hobart,0.283
2017-04-11,Manhattan,0.279
2017-04-11,Marist,0.279
2017-04-11,Air Force,0.279
2017-04-11,Cleveland St.,0.278
2017-04-11,Villanova,0.278
2017-04-11,Siena,0.277
2017-04-11,Detroit Mercy,0.275
2017-04-11,Sacred Heart,0.274
2017-04-11,UMBC,0.272
2017-04-11,North Carolina,0.271
2017-04-11,Providence,0.27
2017-04-11,NJIT,0.268
2017-04-11,Monmouth,0.268
2017-04-11,Mount St. Mary's,0.266
2017-04-11,Bellarmine,0.264
2017-04-11,Bucknell,0.263
2017-04-11,Mercer,0.257
2017-04-11,Georgetown,0.257
2017-04-11,High Point,0.255
2017-04-11,Towson,0.254
2017-04-11,Holy Cross,0.254
2017-04-11,Colgate,0.253
2017-04-11,Quinnipiac,0.249
2017-04-11,Hampton,0.239
2017-04-11,Massachusetts,0.239
2017-04-11,St. John's,0.237
2017-04-11,Saint Joseph's,0.232
2017-04-11,Wagner,0.232
2017-04-11,Lafayette,0.228
2017-04-11,Dartmouth,0.228
2017-04-11,Fairfield,0.225
2017-04-11,UMass Lowell,0.24
2017-04-10,Princeton,0.386
2017-04-10,Maryland,0.372
2017-04-10,Penn St.,0.367
2017-04-10,UAlbany,0.355
2017-04-10,Yale,0.352
2017-04-10,Hofstra,0.346
2017-04-10,Duke,0.343
2017-04-10,Binghamton,0.343
2017-04-10,Vermont,0.339
2017-04-10,Canisius,0.337
2017-04-10,Syracuse,0.329
2017-04-10,Stony Brook,0.327
2017-04-10,Denver,0.324
2017-04-10,Harvard,0.323
2017-04-10,Boston U.,0.321
2017-04-10,Virginia,0.321
2017-04-10,Drexel,0.317
2017-04-10,Loyola Maryland,0.314
2017-04-10,Brown,0.313
2017-04-10,Richmond,0.311
2017-04-10,Navy,0.31
2017-04-10,Michigan,0.308
2017-04-10,Jacksonville,0.308
2017-04-10,Ohio St.,0.307
2017-04-10,Johns Hopkins,0.306
2017-04-10,Robert Morris,0.304
2017-04-10,Hartford,0.301
2017-04-10,Furman,0.299
2017-04-10,Delaware,0.299
2017-04-10,Army West Point,0.296
2017-04-10,Cornell,0.296
2017-04-10,Notre Dame,0.291
