Date,Team,Saves per Game
2017-05-21,Syracuse,9.94
2017-05-21,Bryant,9.79
2017-05-21,Ohio St.,9.79
2017-05-21,Marquette,9.75
2017-05-21,Villanova,9.73
2017-05-21,Canisius,9.73
2017-05-21,Duke,9.44
2017-05-21,Navy,9.43
2017-05-21,Yale,9.38
2017-05-21,Johns Hopkins,9.2
2017-05-21,Stony Brook,9.07
2017-05-21,Binghamton,9.06
2017-05-21,UMBC,8.86
2017-05-21,Army West Point,8.81
2017-05-21,Holy Cross,8.8
2017-05-21,Siena,8.57
2017-05-21,Denver,8.06
2017-05-21,Towson,8.0
2017-05-21,UMass Lowell,10.88
2017-05-20,Hampton,14.13
2017-05-20,Cleveland St.,13.43
2017-05-20,Brown,13.38
2017-05-20,Wagner,13.2
2017-05-20,NJIT,13.13
2017-05-20,Robert Morris,13.13
2017-05-20,Princeton,13.07
2017-05-20,Drexel,12.93
2017-05-20,Dartmouth,12.85
2017-05-20,Boston U.,12.71
2017-05-20,VMI,12.64
2017-05-20,High Point,12.57
2017-05-20,Marist,12.44
2017-05-20,Jacksonville,12.43
2017-05-20,Manhattan,12.36
2017-05-20,Harvard,12.23
2017-05-20,Richmond,12.13
2017-05-20,Cornell,12.0
2017-05-20,Saint Joseph's,12.0
2017-05-20,Hobart,11.69
2017-05-20,Fairfield,11.64
2017-05-20,Hofstra,11.57
2017-05-20,Virginia,11.47
2017-05-20,Vermont,11.46
2017-05-20,Georgetown,11.29
2017-05-20,Quinnipiac,11.27
2017-05-20,Lafayette,11.21
2017-05-20,Colgate,11.21
2017-05-20,Michigan,11.21
2017-05-20,Massachusetts,11.2
2017-05-20,Bellarmine,11.15
2017-05-20,Detroit Mercy,11.06
2017-05-20,Bucknell,11.0
2017-05-20,Maryland,11.0
2017-05-20,St. John's,11.0
2017-05-20,Lehigh,11.0
2017-05-20,Penn St.,10.88
2017-05-20,Delaware,10.87
2017-05-20,Mount St. Mary's,10.79
2017-05-20,Hartford,10.71
2017-05-20,Providence,10.71
2017-05-20,UAlbany,10.71
2017-05-20,Mercer,10.46
2017-05-20,Monmouth,10.39
2017-05-20,Notre Dame,10.27
2017-05-20,Rutgers,10.21
2017-05-20,Furman,10.2
2017-05-20,Penn,10.15
2017-05-20,North Carolina,10.13
2017-05-20,Sacred Heart,10.0
2017-05-20,Loyola Maryland,9.94
2017-05-20,Syracuse,9.8
2017-05-20,Bryant,9.79
2017-05-20,Ohio St.,9.79
2017-05-20,Marquette,9.75
2017-05-20,Canisius,9.73
2017-05-20,Villanova,9.73
2017-05-20,Duke,9.44
2017-05-20,Navy,9.43
2017-05-20,Yale,9.38
2017-05-20,Johns Hopkins,9.2
2017-05-20,Stony Brook,9.07
2017-05-20,Binghamton,9.06
2017-05-20,UMBC,8.86
2017-05-20,Army West Point,8.81
2017-05-20,Holy Cross,8.8
2017-05-20,Siena,8.57
2017-05-20,Denver,8.06
2017-05-20,Towson,7.73
2017-05-20,UMass Lowell,10.88
2017-05-14,Hampton,14.13
2017-05-14,Cleveland St.,13.43
2017-05-14,Brown,13.38
2017-05-14,Wagner,13.2
2017-05-14,NJIT,13.13
2017-05-14,Robert Morris,13.13
2017-05-14,Princeton,13.07
2017-05-14,Drexel,12.93
2017-05-14,Dartmouth,12.85
2017-05-14,Boston U.,12.71
2017-05-14,VMI,12.64
2017-05-14,High Point,12.57
2017-05-14,Marist,12.44
2017-05-14,Jacksonville,12.43
2017-05-14,Manhattan,12.36
2017-05-14,Harvard,12.23
2017-05-14,Richmond,12.13
2017-05-14,Cornell,12.0
2017-05-14,Saint Joseph's,12.0
2017-05-14,Hobart,11.69
2017-05-14,Fairfield,11.64
2017-05-14,Hofstra,11.57
2017-05-14,Virginia,11.47
2017-05-14,Vermont,11.46
2017-05-14,Georgetown,11.29
2017-05-14,Quinnipiac,11.27
2017-05-14,Colgate,11.21
2017-05-14,Lafayette,11.21
2017-05-14,Michigan,11.21
2017-05-14,Massachusetts,11.2
2017-05-14,Bellarmine,11.15
2017-05-14,Detroit Mercy,11.06
2017-05-14,Bucknell,11.0
2017-05-14,Maryland,11.0
2017-05-14,St. John's,11.0
2017-05-14,Lehigh,11.0
2017-05-14,Penn St.,10.88
2017-05-14,Delaware,10.87
2017-05-14,Mount St. Mary's,10.79
2017-05-14,Hartford,10.71
2017-05-14,Providence,10.71
2017-05-14,UAlbany,10.71
2017-05-14,Mercer,10.46
2017-05-14,Monmouth,10.39
2017-05-14,Rutgers,10.21
2017-05-14,Notre Dame,10.21
2017-05-14,Furman,10.2
2017-05-14,Penn,10.15
2017-05-14,North Carolina,10.13
2017-05-14,Sacred Heart,10.0
2017-05-14,Loyola Maryland,9.94
2017-05-14,Syracuse,9.8
2017-05-14,Bryant,9.79
2017-05-14,Marquette,9.75
2017-05-14,Canisius,9.73
2017-05-14,Villanova,9.73
2017-05-14,Ohio St.,9.56
2017-05-14,Duke,9.53
2017-05-14,Navy,9.43
2017-05-14,Yale,9.38
2017-05-14,Johns Hopkins,9.2
2017-05-14,Stony Brook,9.07
2017-05-14,Binghamton,9.06
2017-05-14,UMBC,8.86
2017-05-14,Army West Point,8.81
2017-05-14,Holy Cross,8.8
2017-05-14,Siena,8.57
2017-05-14,Denver,8.33
2017-05-14,Towson,7.73
2017-05-14,UMass Lowell,10.88
2017-05-13,Hampton,14.13
2017-05-13,Cleveland St.,13.43
2017-05-13,Brown,13.38
2017-05-13,Wagner,13.2
2017-05-13,NJIT,13.13
2017-05-13,Robert Morris,13.13
2017-05-13,Princeton,13.07
2017-05-13,Drexel,12.93
2017-05-13,Dartmouth,12.85
2017-05-13,Boston U.,12.71
2017-05-13,VMI,12.64
2017-05-13,High Point,12.57
2017-05-13,Marist,12.44
2017-05-13,Jacksonville,12.43
2017-05-13,Manhattan,12.36
2017-05-13,Harvard,12.23
2017-05-13,Richmond,12.13
2017-05-13,Cornell,12.0
2017-05-13,Saint Joseph's,12.0
2017-05-13,Hobart,11.69
2017-05-13,Fairfield,11.64
2017-05-13,Hofstra,11.57
2017-05-13,Virginia,11.47
2017-05-13,Vermont,11.46
2017-05-13,Georgetown,11.29
2017-05-13,Quinnipiac,11.27
2017-05-13,Colgate,11.21
2017-05-13,Michigan,11.21
2017-05-13,Lafayette,11.21
2017-05-13,Massachusetts,11.2
2017-05-13,Bellarmine,11.15
2017-05-13,Maryland,11.07
2017-05-13,Detroit Mercy,11.06
2017-05-13,Lehigh,11.0
2017-05-13,St. John's,11.0
2017-05-13,Bucknell,11.0
2017-05-13,Penn St.,10.88
2017-05-13,Delaware,10.87
2017-05-13,Mount St. Mary's,10.79
2017-05-13,Hartford,10.71
2017-05-13,UAlbany,10.71
2017-05-13,Providence,10.71
2017-05-13,Mercer,10.46
2017-05-13,Monmouth,10.39
2017-05-13,Loyola Maryland,10.33
2017-05-13,Rutgers,10.21
2017-05-13,Furman,10.2
2017-05-13,Penn,10.15
2017-05-13,North Carolina,10.13
2017-05-13,Notre Dame,10.08
2017-05-13,Bryant,10.06
2017-05-13,Sacred Heart,10.0
2017-05-13,Marquette,9.87
2017-05-13,Canisius,9.73
2017-05-13,Villanova,9.73
2017-05-13,Yale,9.67
2017-05-13,Duke,9.53
2017-05-13,Syracuse,9.43
2017-05-13,Navy,9.43
2017-05-13,Ohio St.,9.41
2017-05-13,Johns Hopkins,9.2
2017-05-13,Stony Brook,9.07
2017-05-13,Binghamton,9.06
2017-05-13,UMBC,8.86
2017-05-13,Army West Point,8.81
2017-05-13,Holy Cross,8.8
2017-05-13,Siena,8.57
2017-05-13,Denver,8.33
2017-05-13,Towson,7.73
2017-05-13,UMass Lowell,10.88
2017-05-10,Hampton,14.13
2017-05-10,Cleveland St.,13.43
2017-05-10,Brown,13.38
2017-05-10,Wagner,13.2
2017-05-10,NJIT,13.13
2017-05-10,Robert Morris,13.13
2017-05-10,Princeton,13.07
2017-05-10,Drexel,12.93
2017-05-10,Dartmouth,12.85
2017-05-10,Boston U.,12.71
2017-05-10,VMI,12.64
2017-05-10,High Point,12.57
2017-05-10,Marist,12.44
2017-05-10,Jacksonville,12.43
2017-05-10,Manhattan,12.36
2017-05-10,Harvard,12.23
2017-05-10,Richmond,12.13
2017-05-10,Cornell,12.0
2017-05-10,Saint Joseph's,12.0
2017-05-10,Hobart,11.69
2017-05-10,Fairfield,11.64
2017-05-10,Hofstra,11.57
2017-05-10,Virginia,11.47
2017-05-10,Vermont,11.46
2017-05-10,Georgetown,11.29
2017-05-10,Quinnipiac,11.27
2017-05-10,Michigan,11.21
2017-05-10,Lafayette,11.21
2017-05-10,Colgate,11.21
2017-05-10,Massachusetts,11.2
2017-05-10,Bellarmine,11.15
2017-05-10,Maryland,11.07
2017-05-10,Detroit Mercy,11.06
2017-05-10,Bucknell,11.0
2017-05-10,St. John's,11.0
2017-05-10,Lehigh,11.0
2017-05-10,Delaware,10.87
2017-05-10,Mount St. Mary's,10.79
2017-05-10,Hartford,10.71
2017-05-10,Providence,10.71
2017-05-10,UAlbany,10.56
2017-05-10,Penn St.,10.53
2017-05-10,Mercer,10.46
2017-05-10,Monmouth,10.39
2017-05-10,Loyola Maryland,10.33
2017-05-10,North Carolina,10.27
2017-05-10,Rutgers,10.21
2017-05-10,Furman,10.2
2017-05-10,Penn,10.15
2017-05-10,Notre Dame,10.08
2017-05-10,Bryant,10.06
2017-05-10,Sacred Heart,10.0
2017-05-10,Marquette,9.87
2017-05-10,Canisius,9.73
2017-05-10,Villanova,9.73
2017-05-10,Yale,9.67
2017-05-10,Duke,9.5
2017-05-10,Syracuse,9.43
2017-05-10,Navy,9.43
2017-05-10,Ohio St.,9.41
2017-05-10,Johns Hopkins,9.21
2017-05-10,Stony Brook,9.07
2017-05-10,Binghamton,9.06
2017-05-10,UMBC,8.86
2017-05-10,Army West Point,8.81
2017-05-10,Holy Cross,8.8
2017-05-10,Denver,8.64
2017-05-10,Siena,8.57
2017-05-10,Towson,7.64
2017-05-10,UMass Lowell,10.88
2017-05-07,Hampton,14.13
2017-05-07,Cleveland St.,13.43
2017-05-07,Brown,13.38
2017-05-07,Wagner,13.2
2017-05-07,NJIT,13.13
2017-05-07,Robert Morris,13.13
2017-05-07,Princeton,13.07
2017-05-07,Drexel,12.93
2017-05-07,Dartmouth,12.85
2017-05-07,Boston U.,12.71
2017-05-07,VMI,12.64
2017-05-07,High Point,12.57
2017-05-07,Marist,12.44
2017-05-07,Jacksonville,12.43
2017-05-07,Manhattan,12.36
2017-05-07,Harvard,12.23
2017-05-07,Richmond,12.13
2017-05-07,Cornell,12.0
2017-05-07,Saint Joseph's,12.0
2017-05-07,Hobart,11.69
2017-05-07,Fairfield,11.64
2017-05-07,Hofstra,11.57
2017-05-07,Virginia,11.47
2017-05-07,Vermont,11.46
2017-05-07,Georgetown,11.29
2017-05-07,Quinnipiac,11.27
2017-05-07,Michigan,11.21
2017-05-07,Lafayette,11.21
2017-05-07,Colgate,11.21
2017-05-07,Massachusetts,11.2
2017-05-07,Bellarmine,11.15
2017-05-07,Maryland,11.07
2017-05-07,Detroit Mercy,11.06
2017-05-07,Bucknell,11.0
2017-05-07,St. John's,11.0
2017-05-07,Lehigh,11.0
2017-05-07,Delaware,10.87
2017-05-07,Mount St. Mary's,10.79
2017-05-07,Hartford,10.71
2017-05-07,Providence,10.71
2017-05-07,UAlbany,10.56
2017-05-07,Penn St.,10.53
2017-05-07,Monmouth,10.53
2017-05-07,Mercer,10.46
2017-05-07,Loyola Maryland,10.33
2017-05-07,North Carolina,10.27
2017-05-07,Rutgers,10.21
2017-05-07,Furman,10.2
2017-05-07,Penn,10.15
2017-05-07,Bryant,10.12
2017-05-07,Notre Dame,10.08
2017-05-07,Sacred Heart,10.0
2017-05-07,Marquette,9.87
2017-05-07,Canisius,9.73
2017-05-07,Villanova,9.73
2017-05-07,Yale,9.67
2017-05-07,Duke,9.5
2017-05-07,Syracuse,9.43
2017-05-07,Navy,9.43
2017-05-07,Ohio St.,9.41
2017-05-07,Johns Hopkins,9.21
2017-05-07,Stony Brook,9.07
2017-05-07,Binghamton,9.06
2017-05-07,UMBC,8.86
2017-05-07,Army West Point,8.81
2017-05-07,Holy Cross,8.8
2017-05-07,Denver,8.64
2017-05-07,Siena,8.57
2017-05-07,Towson,7.64
2017-05-07,UMass Lowell,10.88
2017-05-06,Hampton,14.13
2017-05-06,Brown,13.6
2017-05-06,Cleveland St.,13.43
2017-05-06,Wagner,13.2
2017-05-06,NJIT,13.13
2017-05-06,Robert Morris,13.13
2017-05-06,Princeton,13.07
2017-05-06,Drexel,12.93
2017-05-06,Dartmouth,12.85
2017-05-06,VMI,12.64
2017-05-06,High Point,12.57
2017-05-06,Jacksonville,12.43
2017-05-06,Marist,12.4
2017-05-06,Boston U.,12.38
2017-05-06,Manhattan,12.36
2017-05-06,Harvard,12.23
2017-05-06,Richmond,12.13
2017-05-06,Saint Joseph's,12.0
2017-05-06,Cornell,12.0
2017-05-06,Hobart,11.69
2017-05-06,Fairfield,11.64
2017-05-06,Hofstra,11.57
2017-05-06,Virginia,11.47
2017-05-06,Vermont,11.46
2017-05-06,Georgetown,11.29
2017-05-06,Quinnipiac,11.27
2017-05-06,Colgate,11.21
2017-05-06,Michigan,11.21
2017-05-06,Lafayette,11.21
2017-05-06,Massachusetts,11.2
2017-05-06,Bellarmine,11.15
2017-05-06,Maryland,11.07
2017-05-06,Detroit Mercy,11.06
2017-05-06,Lehigh,11.0
2017-05-06,St. John's,11.0
2017-05-06,Bucknell,11.0
2017-05-06,Delaware,10.87
2017-05-06,Mount St. Mary's,10.79
2017-05-06,Hartford,10.71
2017-05-06,Providence,10.71
2017-05-06,UAlbany,10.56
2017-05-06,Penn St.,10.53
2017-05-06,Mercer,10.46
2017-05-06,Monmouth,10.44
2017-05-06,Loyola Maryland,10.33
2017-05-06,North Carolina,10.27
2017-05-06,Rutgers,10.21
2017-05-06,Furman,10.2
2017-05-06,Penn,10.15
2017-05-06,Bryant,10.12
2017-05-06,Notre Dame,10.08
2017-05-06,Sacred Heart,10.0
2017-05-06,Marquette,9.87
2017-05-06,Canisius,9.73
2017-05-06,Villanova,9.73
2017-05-06,Yale,9.5
2017-05-06,Syracuse,9.43
2017-05-06,Navy,9.43
2017-05-06,Ohio St.,9.41
2017-05-06,Duke,9.4
2017-05-06,Johns Hopkins,9.21
2017-05-06,Stony Brook,9.07
2017-05-06,Binghamton,9.06
2017-05-06,UMBC,8.86
2017-05-06,Army West Point,8.81
2017-05-06,Holy Cross,8.8
2017-05-06,Denver,8.64
2017-05-06,Siena,8.57
2017-05-06,Towson,7.64
2017-05-06,UMass Lowell,10.88
2017-05-05,Hampton,14.13
2017-05-05,Brown,13.6
2017-05-05,Cleveland St.,13.43
2017-05-05,Wagner,13.2
2017-05-05,NJIT,13.13
2017-05-05,Robert Morris,13.13
2017-05-05,Princeton,13.07
2017-05-05,Drexel,12.93
2017-05-05,Dartmouth,12.85
2017-05-05,VMI,12.64
2017-05-05,High Point,12.57
2017-05-05,Jacksonville,12.43
2017-05-05,Marist,12.4
2017-05-05,Boston U.,12.38
2017-05-05,Manhattan,12.36
2017-05-05,Richmond,12.27
2017-05-05,Harvard,12.23
2017-05-05,Saint Joseph's,12.0
2017-05-05,Cornell,12.0
2017-05-05,Hobart,11.8
2017-05-05,Fairfield,11.64
2017-05-05,Hofstra,11.57
2017-05-05,Colgate,11.54
2017-05-05,Virginia,11.47
2017-05-05,Vermont,11.46
2017-05-05,Maryland,11.29
2017-05-05,Georgetown,11.29
2017-05-05,Quinnipiac,11.27
2017-05-05,Massachusetts,11.21
2017-05-05,Michigan,11.21
2017-05-05,Lafayette,11.21
2017-05-05,Bellarmine,11.15
2017-05-05,Detroit Mercy,11.06
2017-05-05,Bucknell,11.0
2017-05-05,St. John's,11.0
2017-05-05,Lehigh,11.0
2017-05-05,Providence,10.88
2017-05-05,Delaware,10.87
2017-05-05,UAlbany,10.8
2017-05-05,Mount St. Mary's,10.79
2017-05-05,Hartford,10.71
2017-05-05,Penn St.,10.53
2017-05-05,Mercer,10.46
2017-05-05,Monmouth,10.44
2017-05-05,Loyola Maryland,10.33
2017-05-05,North Carolina,10.27
2017-05-05,Rutgers,10.21
2017-05-05,Furman,10.2
2017-05-05,Penn,10.15
2017-05-05,Bryant,10.13
2017-05-05,Sacred Heart,10.0
2017-05-05,Notre Dame,9.83
2017-05-05,Marquette,9.79
2017-05-05,Canisius,9.73
2017-05-05,Villanova,9.73
2017-05-05,Yale,9.5
2017-05-05,Syracuse,9.46
2017-05-05,Navy,9.43
2017-05-05,Duke,9.4
2017-05-05,Ohio St.,9.31
2017-05-05,Binghamton,9.27
2017-05-05,Johns Hopkins,9.21
2017-05-05,Stony Brook,9.07
2017-05-05,UMBC,8.86
2017-05-05,Army West Point,8.8
2017-05-05,Holy Cross,8.8
2017-05-05,Denver,8.64
2017-05-05,Siena,8.57
2017-05-05,Towson,7.62
2017-05-05,UMass Lowell,10.88
2017-05-04,Hampton,14.13
2017-05-04,Cleveland St.,13.43
2017-05-04,Princeton,13.21
2017-05-04,Wagner,13.2
2017-05-04,Brown,13.14
2017-05-04,NJIT,13.13
2017-05-04,Robert Morris,13.13
2017-05-04,Drexel,12.93
2017-05-04,Dartmouth,12.85
2017-05-04,VMI,12.64
2017-05-04,High Point,12.57
2017-05-04,Jacksonville,12.43
2017-05-04,Boston U.,12.38
2017-05-04,Manhattan,12.36
2017-05-04,Richmond,12.27
2017-05-04,Harvard,12.23
2017-05-04,Marist,12.07
2017-05-04,Saint Joseph's,12.0
2017-05-04,Cornell,12.0
2017-05-04,Hobart,11.8
2017-05-04,Fairfield,11.64
2017-05-04,Hofstra,11.57
2017-05-04,Colgate,11.54
2017-05-04,Virginia,11.47
2017-05-04,Vermont,11.46
2017-05-04,Georgetown,11.29
2017-05-04,Maryland,11.29
2017-05-04,Quinnipiac,11.27
2017-05-04,Michigan,11.21
2017-05-04,Lafayette,11.21
2017-05-04,Massachusetts,11.21
2017-05-04,Bellarmine,11.15
2017-05-04,Lehigh,11.0
2017-05-04,Bucknell,11.0
2017-05-04,St. John's,11.0
2017-05-04,Providence,10.88
2017-05-04,Delaware,10.87
2017-05-04,UAlbany,10.8
2017-05-04,Detroit Mercy,10.8
2017-05-04,Mount St. Mary's,10.79
2017-05-04,Hartford,10.71
2017-05-04,Penn St.,10.53
2017-05-04,Mercer,10.46
2017-05-04,Monmouth,10.33
2017-05-04,Loyola Maryland,10.33
2017-05-04,North Carolina,10.27
2017-05-04,Rutgers,10.21
2017-05-04,Furman,10.2
2017-05-04,Bryant,10.13
2017-05-04,Sacred Heart,10.0
2017-05-04,Penn,9.92
2017-05-04,Notre Dame,9.83
2017-05-04,Marquette,9.79
2017-05-04,Yale,9.77
2017-05-04,Villanova,9.73
2017-05-04,Canisius,9.57
2017-05-04,Syracuse,9.46
2017-05-04,Navy,9.43
2017-05-04,Duke,9.4
2017-05-04,Ohio St.,9.31
2017-05-04,Binghamton,9.27
2017-05-04,Johns Hopkins,9.21
2017-05-04,Stony Brook,9.07
2017-05-04,UMBC,8.86
2017-05-04,Army West Point,8.8
2017-05-04,Holy Cross,8.8
2017-05-04,Denver,8.64
2017-05-04,Siena,8.57
2017-05-04,Towson,7.62
2017-05-04,UMass Lowell,10.88
2017-04-30,Hampton,14.13
2017-04-30,Cleveland St.,13.43
2017-04-30,Princeton,13.21
2017-04-30,Wagner,13.2
2017-04-30,Brown,13.14
2017-04-30,NJIT,13.13
2017-04-30,Robert Morris,13.0
2017-04-30,Dartmouth,12.85
2017-04-30,VMI,12.64
2017-04-30,High Point,12.57
2017-04-30,Drexel,12.54
2017-04-30,Richmond,12.5
2017-04-30,Boston U.,12.38
2017-04-30,Manhattan,12.36
2017-04-30,Harvard,12.23
2017-04-30,Jacksonville,12.08
2017-04-30,Marist,12.07
2017-04-30,Cornell,12.0
2017-04-30,Saint Joseph's,12.0
2017-04-30,Massachusetts,11.69
2017-04-30,Hobart,11.64
2017-04-30,Fairfield,11.64
2017-04-30,Hofstra,11.62
2017-04-30,Colgate,11.54
2017-04-30,Virginia,11.47
2017-04-30,Vermont,11.46
2017-04-30,Michigan,11.29
2017-04-30,Georgetown,11.29
2017-04-30,Quinnipiac,11.27
2017-04-30,Lafayette,11.21
2017-04-30,Bellarmine,11.15
2017-04-30,Lehigh,11.0
2017-04-30,St. John's,11.0
2017-04-30,Bucknell,11.0
2017-04-30,UAlbany,11.0
2017-04-30,Maryland,10.92
2017-04-30,Delaware,10.87
2017-04-30,Penn St.,10.86
2017-04-30,Detroit Mercy,10.8
2017-04-30,Mount St. Mary's,10.79
2017-04-30,Hartford,10.71
2017-04-30,Providence,10.53
2017-04-30,Monmouth,10.33
2017-04-30,North Carolina,10.27
2017-04-30,Loyola Maryland,10.27
2017-04-30,Rutgers,10.21
2017-04-30,Mercer,10.08
2017-04-30,Sacred Heart,10.0
2017-04-30,Bryant,10.0
2017-04-30,Penn,9.92
2017-04-30,Furman,9.86
2017-04-30,Notre Dame,9.83
2017-04-30,Yale,9.77
2017-04-30,Villanova,9.64
2017-04-30,Marquette,9.62
2017-04-30,Ohio St.,9.6
2017-04-30,Canisius,9.57
2017-04-30,Syracuse,9.46
2017-04-30,Navy,9.43
2017-04-30,Duke,9.4
2017-04-30,Johns Hopkins,9.38
2017-04-30,Binghamton,9.29
2017-04-30,UMBC,9.23
2017-04-30,Stony Brook,9.15
2017-04-30,Holy Cross,8.8
2017-04-30,Army West Point,8.8
2017-04-30,Denver,8.69
2017-04-30,Siena,8.57
2017-04-30,Towson,7.67
2017-04-30,UMass Lowell,10.88
2017-04-29,Hampton,14.13
2017-04-29,Brown,13.77
2017-04-29,Cleveland St.,13.43
2017-04-29,Princeton,13.21
2017-04-29,Wagner,13.2
2017-04-29,NJIT,13.13
2017-04-29,Robert Morris,13.0
2017-04-29,VMI,12.64
2017-04-29,Dartmouth,12.58
2017-04-29,High Point,12.57
2017-04-29,Drexel,12.54
2017-04-29,Richmond,12.5
2017-04-29,Boston U.,12.38
2017-04-29,Manhattan,12.36
2017-04-29,Harvard,12.23
2017-04-29,Jacksonville,12.08
2017-04-29,Marist,12.07
2017-04-29,Saint Joseph's,12.0
2017-04-29,Cornell,12.0
2017-04-29,Massachusetts,11.69
2017-04-29,Hobart,11.64
2017-04-29,Fairfield,11.64
2017-04-29,Hofstra,11.62
2017-04-29,Colgate,11.54
2017-04-29,Virginia,11.47
2017-04-29,Vermont,11.46
2017-04-29,Georgetown,11.29
2017-04-29,Quinnipiac,11.27
2017-04-29,Lafayette,11.21
2017-04-29,Penn St.,11.15
2017-04-29,Michigan,11.15
2017-04-29,Bellarmine,11.15
2017-04-29,Bucknell,11.0
2017-04-29,UAlbany,11.0
2017-04-29,Lehigh,11.0
2017-04-29,St. John's,11.0
2017-04-29,Maryland,10.92
2017-04-29,Delaware,10.87
2017-04-29,Detroit Mercy,10.8
2017-04-29,Mount St. Mary's,10.79
2017-04-29,Hartford,10.71
2017-04-29,Providence,10.53
2017-04-29,Monmouth,10.33
2017-04-29,Rutgers,10.21
2017-04-29,North Carolina,10.21
2017-04-29,Loyola Maryland,10.21
2017-04-29,Mercer,10.08
2017-04-29,Bryant,10.0
2017-04-29,Sacred Heart,10.0
2017-04-29,Penn,9.92
2017-04-29,Furman,9.86
2017-04-29,Yale,9.77
2017-04-29,Villanova,9.64
2017-04-29,Notre Dame,9.64
2017-04-29,Marquette,9.62
2017-04-29,Ohio St.,9.6
2017-04-29,Canisius,9.57
2017-04-29,Syracuse,9.46
2017-04-29,Navy,9.43
2017-04-29,Duke,9.4
2017-04-29,Johns Hopkins,9.38
2017-04-29,Binghamton,9.29
2017-04-29,UMBC,9.23
2017-04-29,Stony Brook,9.15
2017-04-29,Holy Cross,8.8
2017-04-29,Army West Point,8.71
2017-04-29,Denver,8.69
2017-04-29,Siena,8.57
2017-04-29,Towson,7.67
2017-04-29,UMass Lowell,10.88
2017-04-28,Hampton,14.13
2017-04-28,Brown,13.77
2017-04-28,Cleveland St.,13.46
2017-04-28,Princeton,13.46
2017-04-28,Robert Morris,13.21
2017-04-28,Wagner,13.2
2017-04-28,High Point,12.85
2017-04-28,VMI,12.62
2017-04-28,Dartmouth,12.58
2017-04-28,NJIT,12.57
2017-04-28,Drexel,12.54
2017-04-28,Richmond,12.38
2017-04-28,Boston U.,12.38
2017-04-28,Manhattan,12.36
2017-04-28,Jacksonville,12.17
2017-04-28,Cornell,12.17
2017-04-28,Marist,12.15
2017-04-28,Saint Joseph's,12.0
2017-04-28,Hofstra,11.92
2017-04-28,Vermont,11.83
2017-04-28,Massachusetts,11.69
2017-04-28,Fairfield,11.64
2017-04-28,Harvard,11.58
2017-04-28,Colgate,11.54
2017-04-28,Hobart,11.46
2017-04-28,Virginia,11.43
2017-04-28,Quinnipiac,11.27
2017-04-28,UAlbany,11.23
2017-04-28,Lafayette,11.21
2017-04-28,Penn St.,11.15
2017-04-28,Michigan,11.15
2017-04-28,Maryland,11.08
2017-04-28,Bellarmine,11.08
2017-04-28,Mount St. Mary's,11.08
2017-04-28,Georgetown,11.08
2017-04-28,Bucknell,11.0
2017-04-28,Lehigh,11.0
2017-04-28,Delaware,10.87
2017-04-28,Detroit Mercy,10.86
2017-04-28,Providence,10.71
2017-04-28,St. John's,10.69
2017-04-28,Marquette,10.42
2017-04-28,Monmouth,10.33
2017-04-28,Rutgers,10.31
2017-04-28,Hartford,10.23
2017-04-28,North Carolina,10.21
2017-04-28,Loyola Maryland,10.21
2017-04-28,Mercer,10.08
2017-04-28,Bryant,10.0
2017-04-28,Sacred Heart,9.86
2017-04-28,Furman,9.77
2017-04-28,Penn,9.73
2017-04-28,Notre Dame,9.64
2017-04-28,Yale,9.58
2017-04-28,Canisius,9.57
2017-04-28,Villanova,9.54
2017-04-28,Ohio St.,9.5
2017-04-28,Navy,9.43
2017-04-28,Johns Hopkins,9.42
2017-04-28,Duke,9.4
2017-04-28,Syracuse,9.38
2017-04-28,UMBC,9.33
2017-04-28,Binghamton,9.29
2017-04-28,Stony Brook,9.15
2017-04-28,Holy Cross,8.8
2017-04-28,Army West Point,8.71
2017-04-28,Denver,8.33
2017-04-28,Siena,8.0
2017-04-28,Towson,7.91
2017-04-28,UMass Lowell,11.07
2017-04-25,Hampton,14.13
2017-04-25,Brown,13.77
2017-04-25,Princeton,13.46
2017-04-25,Cleveland St.,13.46
2017-04-25,Wagner,13.21
2017-04-25,Robert Morris,13.21
2017-04-25,Drexel,13.0
2017-04-25,High Point,12.85
2017-04-25,VMI,12.62
2017-04-25,Dartmouth,12.58
2017-04-25,NJIT,12.57
2017-04-25,Boston U.,12.53
2017-04-25,Richmond,12.38
2017-04-25,Manhattan,12.23
2017-04-25,Jacksonville,12.17
2017-04-25,Cornell,12.17
2017-04-25,Marist,12.15
2017-04-25,Saint Joseph's,12.0
2017-04-25,Hofstra,11.92
2017-04-25,Vermont,11.83
2017-04-25,Harvard,11.58
2017-04-25,Colgate,11.54
2017-04-25,Hobart,11.46
2017-04-25,Fairfield,11.46
2017-04-25,Virginia,11.43
2017-04-25,Massachusetts,11.42
2017-04-25,UAlbany,11.23
2017-04-25,Lafayette,11.21
2017-04-25,Penn St.,11.15
2017-04-25,Michigan,11.15
2017-04-25,Bellarmine,11.08
2017-04-25,Maryland,11.08
2017-04-25,Georgetown,11.08
2017-04-25,Mount St. Mary's,11.08
2017-04-25,Bucknell,11.0
2017-04-25,Lehigh,11.0
2017-04-25,Delaware,10.93
2017-04-25,Detroit Mercy,10.86
2017-04-25,Quinnipiac,10.8
2017-04-25,Providence,10.71
2017-04-25,St. John's,10.69
2017-04-25,Marquette,10.42
2017-04-25,Rutgers,10.31
2017-04-25,Monmouth,10.29
2017-04-25,Hartford,10.23
