Date,Year,Team 1,Score 1,Team 2,Score 2,Winner
2017-04-29,2017,Vermont,7,UMBC,10,UMBC
2017-04-29,2017,Princeton,17,Cornell,18,Cornell
2017-04-29,2017,Ohio St.,11,Rutgers,12,Rutgers
2017-04-29,2017,Brown,20,Dartmouth,5,Brown
2017-05-04,2017,Villanova,7,Providence,10,Providence
2017-05-04,2017,Marquette,11,Denver,8,Marquette
2017-05-04,2017,Air Force,11,Jacksonville,8,Air Force
2017-05-04,2017,Furman,6,Richmond,13,Richmond
2017-05-04,2017,Stony Brook,6,Albany (NY),19,Albany (NY)
2017-05-04,2017,Maryland,8,Penn St.,6,Maryland
2017-05-04,2017,Sacred Heart,9,Hobart,15,Hobart
2017-05-04,2017,Bryant,12,Robert Morris,3,Bryant
2017-05-04,2017,Drexel,4,Towson,8,Towson
2017-05-04,2017,Hofstra,12,Massachusetts,13,Massachusetts
2017-05-04,2017,Johns Hopkins,13,Ohio St.,15,Ohio St.
2017-05-04,2017,Binghamton,9,UMBC,4,Binghamton
2017-05-05,2017,Penn,12,Yale,13,Yale
2017-05-05,2017,Detroit,7,Monmouth,11,Monmouth
2017-05-05,2017,Canisius,5,Marist,8,Marist
2017-05-05,2017,Princeton,15,Brown,17,Brown
2017-05-06,2017,Marquette,10,Providence,9,Marquette
2017-05-06,2017,Air Force,9,Richmond,6,Air Force
2017-05-06,2017,Binghamton,8,Albany (NY),20,Albany (NY)
2017-05-06,2017,Maryland,10,Ohio St.,9,Maryland
2017-05-06,2017,Notre Dame,9,Army,10,Army
2017-05-06,2017,Bryant,5,Hobart,4,Bryant
2017-05-06,2017,Massachusetts,4,Towson,9,Towson
2017-05-06,2017,Syracuse,11,Colgate,9,Syracuse
2017-05-13,2017,Towson,12,Penn St.,8,Towson
2017-05-13,2017,Duke,19,Johns Hopkins,6,Duke
2017-05-13,2017,Air Force,10,Denver,17,Denver
2017-05-13,2017,North Carolina,12,Albany (NY),15,Albany (NY)
2017-05-14,2017,Marquette,9,Notre Dame,15,Notre Dame
2017-05-14,2017,Bryant,10,Maryland,13,Maryland
2017-05-14,2017,Loyola Maryland,4,Ohio St.,7,Ohio St.
2017-05-14,2017,Yale,10,Syracuse,11,Syracuse
2017-05-20,2017,Duke,11,Ohio St.,16,Ohio St.
2017-05-20,2017,Denver,16,Notre Dame,4,Denver
2017-05-21,2017,Towson,10,Syracuse,7,Towson
2017-05-21,2017,Albany (NY),9,Maryland,18,Maryland
2017-05-27,2017,Towson,10,Ohio St.,11,Ohio St.
2017-05-27,2017,Denver,8,Maryland,9,Maryland
2017-05-29,2017,Ohio St.,6,Maryland,9,Maryland
2018-02-01,2018,Vermont,12,Furman,6,Vermont
2018-02-03,2018,Ohio St.,13,Cleveland St.,6,Ohio St.
2018-02-03,2018,Robert Morris,7,Rutgers,11,Rutgers
2018-02-03,2018,NJIT,8,Lehigh,13,Lehigh
2018-02-03,2018,Marist,9,Bucknell,11,Bucknell
2018-02-03,2018,Lafayette,10,North Carolina,17,North Carolina
2018-02-03,2018,Vermont,11,Mercer,3,Vermont
2018-02-03,2018,Air Force,4,Duke,18,Duke
2018-02-03,2018,Providence,11,Boston U.,12,Boston U.
2018-02-03,2018,Villanova,17,Penn St.,16,Villanova
2018-02-03,2018,Manhattan,7,Bryant,15,Bryant
2018-02-04,2018,Navy,7,Jacksonville,12,Jacksonville
2018-02-08,2018,High Point,6,Duke,18,Duke
2018-02-09,2018,Robert Morris,15,Bellarmine,7,Robert Morris
2018-02-10,2018,Lafayette,10,NJIT,8,Lafayette
2018-02-10,2018,Vermont,12,Fairfield,5,Vermont
2018-02-10,2018,Colgate,18,Marist,12,Colgate
2018-02-10,2018,Towson,6,Johns Hopkins,14,Johns Hopkins
2018-02-10,2018,Holy Cross,6,Providence,9,Providence
2018-02-10,2018,Bucknell,14,Bryant,12,Bucknell
2018-02-10,2018,Lehigh,13,Mercer,8,Lehigh
2018-02-10,2018,Furman,14,North Carolina,15,North Carolina
2018-02-10,2018,Massachusetts,6,Army,18,Army
2018-02-10,2018,Binghamton,4,Syracuse,21,Syracuse
2018-02-10,2018,Jacksonville,8,Duke,19,Duke
2018-02-10,2018,Navy,4,Maryland,10,Maryland
2018-02-10,2018,Mt. St. Mary's,12,Delaware,16,Delaware
2018-02-10,2018,Manhattan,5,Wagner,11,Wagner
2018-02-10,2018,St. John's (NY),8,Rutgers,12,Rutgers
2018-02-10,2018,Hobart,8,Penn St.,15,Penn St.
2018-02-10,2018,Richmond,6,UMBC,9,UMBC
2018-02-10,2018,Loyola Maryland,12,Virginia,13,Virginia
2018-02-10,2018,Sacred Heart,11,Stony Brook,9,Sacred Heart
2018-02-10,2018,Boston U.,9,Ohio St.,15,Ohio St.
2018-02-10,2018,Denver,11,Air Force,5,Denver
2018-02-10,2018,Cleveland St.,5,Michigan,15,Michigan
2018-02-11,2018,Detroit,7,Notre Dame,10,Notre Dame
2018-02-11,2018,Mass.-Lowell,13,Quinnipiac,12,Mass.-Lowell
2018-02-13,2018,Bellarmine,7,Michigan,9,Michigan
2018-02-13,2018,Marist,7,Maryland,13,Maryland
2018-02-13,2018,Sacred Heart,9,Massachusetts,13,Massachusetts
2018-02-13,2018,Binghamton,7,Colgate,21,Colgate
2018-02-13,2018,High Point,5,Georgetown,15,Georgetown
2018-02-13,2018,NJIT,5,Army,14,Army
2018-02-13,2018,Mercer,10,Cleveland St.,9,Mercer
2018-02-16,2018,Wagner,7,Lafayette,8,Lafayette
2018-02-16,2018,Denver,12,Duke,15,Duke
2018-02-16,2018,Monmouth,8,Princeton,9,Princeton
2018-02-17,2018,Cornell,11,Colgate,14,Colgate
2018-02-17,2018,Virginia,13,Drexel,8,Virginia
2018-02-17,2018,Bryant,8,Providence,13,Providence
2018-02-17,2018,Jacksonville,10,Marquette,11,Marquette
2018-02-17,2018,Mass.-Lowell,9,Harvard,10,Harvard
2018-02-17,2018,Bucknell,8,Richmond,9,Richmond
2018-02-17,2018,Furman,13,Sacred Heart,17,Sacred Heart
2018-02-17,2018,Fairfield,11,Saint Joseph's,6,Fairfield
2018-02-17,2018,Lehigh,11,North Carolina,12,North Carolina
2018-02-17,2018,VMI,7,Manhattan,12,Manhattan
2018-02-17,2018,Maryland,16,High Point,14,Maryland
2018-02-17,2018,Rutgers,7,Army,9,Army
2018-02-17,2018,Albany (NY),15,Syracuse,3,Albany (NY)
2018-02-17,2018,Johns Hopkins,5,Loyola Maryland,12,Loyola Maryland
2018-02-17,2018,NJIT,6,Delaware,11,Delaware
2018-02-17,2018,Hartford,12,St. John's (NY),14,St. John's (NY)
2018-02-17,2018,Hobart,11,Siena,12,Siena
2018-02-17,2018,Stony Brook,8,Penn St.,15,Penn St.
2018-02-17,2018,Cleveland St.,9,Bellarmine,13,Bellarmine
2018-02-17,2018,Yale,9,Villanova,10,Villanova
2018-02-17,2018,UMBC,5,Navy,7,Navy
2018-02-17,2018,Mt. St. Mary's,13,Towson,15,Towson
2018-02-17,2018,Air Force,8,Marist,7,Air Force
2018-02-17,2018,Georgetown,12,Robert Morris,11,Georgetown
2018-02-17,2018,Michigan,9,Penn,12,Penn
2018-02-17,2018,Hofstra,7,Ohio St.,9,Ohio St.
2018-02-17,2018,Vermont,15,Holy Cross,3,Vermont
2018-02-17,2018,Canisius,12,Dartmouth,13,Dartmouth
2018-02-17,2018,Brown,11,Quinnipiac,12,Quinnipiac
2018-02-18,2018,Detroit,8,Mercer,7,Detroit
2018-02-20,2018,Mt. St. Mary's,10,Richmond,13,Richmond
2018-02-20,2018,Detroit,8,Jacksonville,15,Jacksonville
2018-02-20,2018,Canisius,12,Binghamton,10,Canisius
2018-02-20,2018,Holy Cross,10,Harvard,9,Holy Cross
2018-02-20,2018,Virginia,18,High Point,12,Virginia
2018-02-20,2018,Dartmouth,4,Boston U.,10,Boston U.
2018-02-20,2018,Manhattan,12,Lafayette,9,Manhattan
2018-02-21,2018,Penn,6,Maryland,13,Maryland
2018-02-21,2018,Monmouth,17,Wagner,4,Monmouth
2018-02-23,2018,North Carolina,13,Johns Hopkins,11,North Carolina
2018-02-23,2018,Cleveland St.,8,Air Force,7,Cleveland St.
2018-02-23,2018,UMBC,7,Mt. St. Mary's,16,Mt. St. Mary's
2018-02-24,2018,Bucknell,13,Colgate,10,Bucknell
2018-02-24,2018,Mass.-Lowell,13,Siena,14,Siena
2018-02-24,2018,Vermont,10,Quinnipiac,5,Vermont
2018-02-24,2018,Holy Cross,4,Lehigh,15,Lehigh
2018-02-24,2018,Hobart,8,Cornell,15,Cornell
2018-02-24,2018,Richmond,7,Notre Dame,11,Notre Dame
2018-02-24,2018,Saint Joseph's,3,Providence,4,Providence
2018-02-24,2018,Dartmouth,11,Sacred Heart,17,Sacred Heart
2018-02-24,2018,Marquette,13,Detroit,6,Marquette
2018-02-24,2018,Army,10,Syracuse,11,Syracuse
2018-02-24,2018,Drexel,5,Albany (NY),18,Albany (NY)
2018-02-24,2018,Lafayette,5,Loyola Maryland,19,Loyola Maryland
2018-02-24,2018,Villanova,7,Hofstra,2,Villanova
2018-02-24,2018,Fairfield,7,Rutgers,12,Rutgers
2018-02-24,2018,High Point,11,St. John's (NY),16,St. John's (NY)
2018-02-24,2018,Robert Morris,12,Penn St.,9,Robert Morris
2018-02-24,2018,Manhattan,10,Bellarmine,9,Manhattan
2018-02-24,2018,Princeton,15,Virginia,18,Virginia
2018-02-24,2018,Georgetown,12,Towson,10,Georgetown
2018-02-24,2018,Brown,18,Stony Brook,11,Brown
2018-02-24,2018,Delaware,15,Monmouth,11,Delaware
2018-02-24,2018,Furman,13,Canisius,14,Canisius
2018-02-24,2018,Duke,9,Penn,10,Penn
2018-02-24,2018,Navy,10,Boston U.,8,Navy
2018-02-24,2018,Harvard,16,Massachusetts,11,Harvard
2018-02-24,2018,VMI,11,NJIT,9,VMI
2018-02-24,2018,Michigan,11,Yale,15,Yale
2018-02-24,2018,Bryant,15,Hartford,10,Bryant
2018-02-25,2018,Binghamton,7,Marist,8,Marist
2018-02-25,2018,Ohio St.,12,Jacksonville,11,Ohio St.
2018-02-25,2018,Cleveland St.,8,Denver,17,Denver
2018-02-27,2018,Yale,13,Massachusetts,10,Yale
2018-02-27,2018,Hartford,16,Fairfield,11,Hartford
2018-02-27,2018,Mt. St. Mary's,6,Georgetown,16,Georgetown
2018-02-27,2018,Hofstra,14,Stony Brook,2,Hofstra
2018-02-27,2018,Drexel,9,Villanova,12,Villanova
2018-02-27,2018,Boston U.,8,Bryant,7,Boston U.
2018-02-28,2018,Mercer,7,North Carolina,14,North Carolina
2018-02-28,2018,Towson,8,Loyola Maryland,12,Loyola Maryland
2018-03-02,2018,Marquette,8,Ohio St.,7,Marquette
2018-03-02,2018,Bellarmine,5,Detroit,11,Detroit
2018-03-03,2018,High Point,11,Robert Morris,16,Robert Morris
2018-03-03,2018,Denver,13,Furman,8,Denver
2018-03-03,2018,Colgate,7,Lehigh,10,Lehigh
2018-03-03,2018,Army,13,Lafayette,4,Army
2018-03-03,2018,Princeton,9,Johns Hopkins,16,Johns Hopkins
2018-03-03,2018,Hartford,10,Harvard,14,Harvard
2018-03-03,2018,Navy,13,Bucknell,8,Navy
2018-03-03,2018,Yale,11,Bryant,8,Yale
2018-03-03,2018,Providence,9,Sacred Heart,10,Sacred Heart
2018-03-03,2018,St. John's (NY),8,North Carolina,9,North Carolina
2018-03-03,2018,VMI,9,Mt. St. Mary's,16,Mt. St. Mary's
2018-03-03,2018,Monmouth,9,Mass.-Lowell,8,Monmouth
2018-03-03,2018,Stony Brook,11,Fairfield,9,Stony Brook
2018-03-03,2018,Notre Dame,10,Maryland,12,Maryland
2018-03-03,2018,Richmond,4,Duke,14,Duke
2018-03-03,2018,Marist,5,Drexel,15,Drexel
2018-03-03,2018,Villanova,13,Delaware,12,Villanova
2018-03-03,2018,Boston U.,15,Air Force,9,Boston U.
2018-03-03,2018,Vermont,11,Jacksonville,10,Vermont
2018-03-03,2018,Binghamton,6,Hobart,17,Hobart
2018-03-03,2018,UMBC,6,Towson,8,Towson
2018-03-03,2018,NJIT,6,Quinnipiac,18,Quinnipiac
2018-03-03,2018,Penn St.,10,Penn,7,Penn St.
2018-03-03,2018,Siena,7,Michigan,13,Michigan
2018-03-03,2018,Wagner,8,Dartmouth,9,Dartmouth
2018-03-03,2018,Rutgers,10,Brown,8,Rutgers
2018-03-04,2018,Ohio St.,8,Detroit,7,Ohio St.
2018-03-04,2018,Cleveland St.,11,Canisius,12,Canisius
2018-03-04,2018,Syracuse,12,Virginia,11,Syracuse
2018-03-04,2018,Bellarmine,7,Marquette,6,Bellarmine
2018-03-04,2018,Cornell,9,Albany (NY),11,Albany (NY)
2018-03-04,2018,Loyola Maryland,13,Holy Cross,5,Loyola Maryland
2018-03-04,2018,Hampton,0,Greensboro,0,Greensboro
2018-03-05,2018,Denver,10,North Carolina,6,Denver
2018-03-05,2018,Westminster (PA),0,Hampton,0,Hampton
2018-03-06,2018,Albany (NY),19,Massachusetts,8,Albany (NY)
2018-03-06,2018,NJIT,8,Princeton,15,Princeton
2018-03-06,2018,Penn,11,Navy,3,Penn
2018-03-06,2018,Mercer,10,Delaware,8,Mercer
2018-03-06,2018,Marist,6,Georgetown,13,Georgetown
2018-03-06,2018,Mass.-Lowell,12,Providence,11,Mass.-Lowell
2018-03-06,2018,Colgate,11,Hobart,12,Hobart
2018-03-06,2018,Furman,5,Penn St.,16,Penn St.
2018-03-06,2018,Binghamton,2,Cornell,18,Cornell
2018-03-06,2018,St. John's (NY),12,Saint Joseph's,7,St. John's (NY)
2018-03-06,2018,Wagner,9,VMI,8,Wagner
2018-03-06,2018,Virginia,8,Manhattan,5,Virginia
2018-03-06,2018,Brown,12,Villanova,9,Brown
2018-03-06,2018,Quinnipiac,6,Fairfield,9,Fairfield
2018-03-07,2018,Sacred Heart,14,Vermont,17,Vermont
2018-03-09,2018,Air Force,9,Michigan,14,Michigan
2018-03-10,2018,Bucknell,12,Holy Cross,4,Bucknell
2018-03-10,2018,Johns Hopkins,18,Syracuse,7,Johns Hopkins
2018-03-10,2018,Saint Joseph's,11,Monmouth,5,Saint Joseph's
2018-03-10,2018,Albany (NY),11,Maryland,10,Albany (NY)
2018-03-10,2018,Robert Morris,12,Marquette,2,Robert Morris
2018-03-10,2018,Denver,9,Notre Dame,11,Notre Dame
2018-03-10,2018,Hobart,9,Georgetown,12,Georgetown
2018-03-10,2018,Harvard,11,Providence,8,Harvard
2018-03-10,2018,NJIT,3,Massachusetts,17,Massachusetts
2018-03-10,2018,Richmond,18,VMI,12,Richmond
2018-03-10,2018,Hartford,11,Sacred Heart,10,Hartford
2018-03-10,2018,Mercer,9,Mt. St. Mary's,12,Mt. St. Mary's
2018-03-10,2018,Manhattan,9,Mass.-Lowell,11,Mass.-Lowell
2018-03-10,2018,Lehigh,9,Army,7,Lehigh
2018-03-10,2018,Duke,13,Loyola Maryland,9,Duke
2018-03-10,2018,Siena,7,St. John's (NY),14,St. John's (NY)
2018-03-10,2018,North Carolina,6,Hofstra,12,Hofstra
2018-03-10,2018,Yale,8,Fairfield,3,Yale
2018-03-10,2018,Cornell,9,Penn St.,7,Cornell
2018-03-10,2018,Delaware,7,Binghamton,8,Binghamton
2018-03-10,2018,Marist,4,UMBC,7,UMBC
2018-03-10,2018,Lafayette,5,Navy,15,Navy
2018-03-10,2018,Virginia,15,Stony Brook,14,Virginia
2018-03-10,2018,Wagner,3,Quinnipiac,11,Quinnipiac
2018-03-10,2018,Rutgers,14,Princeton,15,Princeton
2018-03-10,2018,Villanova,8,Penn,6,Villanova
2018-03-10,2018,Towson,7,Ohio St.,6,Towson
2018-03-10,2018,Colgate,16,Boston U.,9,Colgate
2018-03-10,2018,Drexel,12,Bryant,9,Drexel
2018-03-11,2018,Air Force,9,Detroit,7,Air Force
2018-03-13,2018,UMBC,6,Johns Hopkins,13,Johns Hopkins
2018-03-13,2018,Drexel,9,Saint Joseph's,10,Saint Joseph's
2018-03-13,2018,Lafayette,6,Cleveland St.,12,Cleveland St.
2018-03-14,2018,Rutgers,8,Lehigh,7,Rutgers
2018-03-14,2018,Monmouth,6,Hofstra,7,Hofstra
2018-03-14,2018,North Carolina,10,Richmond,11,Richmond
2018-03-14,2018,Massachusetts,13,Mass.-Lowell,6,Massachusetts
2018-03-14,2018,Bethany (WV),0,Hampton,0,Hampton
2018-03-16,2018,NJIT,5,Saint Joseph's,14,Saint Joseph's
2018-03-17,2018,Canisius,5,Colgate,18,Colgate
2018-03-17,2018,Vermont,5,Albany (NY),21,Albany (NY)
2018-03-17,2018,Lehigh,19,Lafayette,11,Lehigh
2018-03-17,2018,Yale,13,Cornell,11,Yale
2018-03-17,2018,Ohio St.,7,Denver,12,Denver
2018-03-17,2018,Virginia,7,Notre Dame,9,Notre Dame
2018-03-17,2018,Delaware,8,Johns Hopkins,14,Johns Hopkins
2018-03-17,2018,Sacred Heart,8,Robert Morris,12,Robert Morris
2018-03-17,2018,Hofstra,12,Providence,8,Hofstra
2018-03-17,2018,Boston U.,9,Bucknell,16,Bucknell
2018-03-17,2018,Mt. St. Mary's,11,Bryant,20,Bryant
2018-03-17,2018,Monmouth,12,Manhattan,8,Monmouth
2018-03-17,2018,Marist,10,Detroit,14,Detroit
2018-03-17,2018,Bellarmine,7,High Point,15,High Point
2018-03-17,2018,Holy Cross,3,Army,5,Army
2018-03-17,2018,Richmond,9,Furman,10,Furman
2018-03-17,2018,Dartmouth,5,St. John's (NY),12,St. John's (NY)
2018-03-17,2018,Penn St.,17,Fairfield,13,Penn St.
2018-03-17,2018,Georgetown,10,Drexel,15,Drexel
2018-03-17,2018,Hobart,11,Wagner,5,Hobart
2018-03-17,2018,Mass.-Lowell,14,Binghamton,10,Mass.-Lowell
2018-03-17,2018,Mercer,8,Jacksonville,16,Jacksonville
2018-03-17,2018,Maryland,13,Villanova,11,Maryland
2018-03-17,2018,Loyola Maryland,15,Navy,9,Loyola Maryland
2018-03-17,2018,Duke,10,Towson,8,Duke
2018-03-17,2018,Siena,11,Quinnipiac,12,Quinnipiac
2018-03-17,2018,Penn,14,Princeton,7,Penn
2018-03-17,2018,Marquette,7,Michigan,12,Michigan
2018-03-17,2018,Hartford,13,Massachusetts,17,Massachusetts
2018-03-17,2018,VMI,6,Air Force,11,Air Force
2018-03-17,2018,Brown,8,Harvard,10,Harvard
2018-03-18,2018,Duke,9,Cleveland St.,3,Duke
2018-03-18,2018,Stony Brook,7,UMBC,6,Stony Brook
2018-03-18,2018,Syracuse,10,Rutgers,14,Rutgers
2018-03-19,2018,Hampton,3,Wagner,15,Wagner
2018-03-20,2018,NJIT,8,Fairfield,12,Fairfield
2018-03-20,2018,Lehigh,13,Hofstra,8,Lehigh
2018-03-20,2018,Dartmouth,6,Virginia,12,Virginia
2018-03-20,2018,Canisius,11,Albany (NY),19,Albany (NY)
2018-03-20,2018,Penn,9,Bucknell,8,Penn
2018-03-20,2018,Boston U.,18,Harvard,19,Harvard
2018-03-20,2018,Quinnipiac,8,Hartford,12,Hartford
2018-03-20,2018,Brown,19,Holy Cross,8,Brown
2018-03-21,2018,Michigan,13,Notre Dame,12,Michigan
2018-03-23,2018,Maryland,11,North Carolina,7,Maryland
2018-03-24,2018,Army,6,Colgate,8,Colgate
2018-03-24,2018,NJIT,5,Wagner,7,Wagner
2018-03-24,2018,Bryant,16,Sacred Heart,7,Bryant
2018-03-24,2018,Manhattan,4,Marist,12,Marist
2018-03-24,2018,Navy,10,Lehigh,7,Navy
2018-03-24,2018,Boston U.,12,Lafayette,8,Boston U.
2018-03-24,2018,Georgetown,8,Marquette,9,Marquette
2018-03-24,2018,Towson,10,Denver,11,Denver
2018-03-24,2018,Dartmouth,8,Harvard,10,Harvard
2018-03-24,2018,High Point,12,Richmond,15,Richmond
2018-03-24,2018,Furman,11,VMI,7,Furman
2018-03-24,2018,Robert Morris,15,Mt. St. Mary's,5,Robert Morris
2018-03-24,2018,Albany (NY),13,Mass.-Lowell,6,Albany (NY)
2018-03-24,2018,Bucknell,12,Loyola Maryland,11,Bucknell
2018-03-24,2018,Syracuse,15,Duke,14,Syracuse
2018-03-24,2018,Canisius,13,Siena,12,Canisius
2018-03-24,2018,Hofstra,8,St. John's (NY),9,St. John's (NY)
2018-03-24,2018,Delaware,10,Rutgers,15,Rutgers
2018-03-24,2018,Cleveland St.,5,Penn St.,16,Penn St.
2018-03-24,2018,Detroit,9,Monmouth,8,Detroit
2018-03-24,2018,Princeton,8,Yale,16,Yale
2018-03-24,2018,Michigan,9,UMBC,6,Michigan
2018-03-24,2018,Bellarmine,5,Jacksonville,9,Jacksonville
2018-03-24,2018,Saint Joseph's,6,Hobart,5,Saint Joseph's
2018-03-24,2018,Johns Hopkins,15,Virginia,13,Johns Hopkins
2018-03-24,2018,Fairfield,12,Villanova,13,Villanova
2018-03-24,2018,Binghamton,6,Vermont,10,Vermont
2018-03-24,2018,Hartford,8,Stony Brook,10,Stony Brook
2018-03-24,2018,Holy Cross,14,Quinnipiac,13,Holy Cross
2018-03-24,2018,Cornell,20,Penn,13,Cornell
2018-03-24,2018,Mercer,9,Air Force,7,Mercer
2018-03-24,2018,Massachusetts,14,Brown,12,Massachusetts
2018-03-25,2018,Notre Dame,9,Ohio St.,8,Notre Dame
2018-03-25,2018,Providence,10,Drexel,11,Drexel
2018-03-27,2018,Hobart,19,Canisius,9,Hobart
2018-03-27,2018,Air Force,5,Cornell,23,Cornell
2018-03-27,2018,Siena,11,Binghamton,13,Binghamton
2018-03-28,2018,Harvard,6,Albany (NY),14,Albany (NY)
2018-03-30,2018,Bryant,10,Robert Morris,7,Bryant
2018-03-30,2018,North Carolina,10,Duke,11,Duke
2018-03-31,2018,Canisius,16,Marist,5,Canisius
2018-03-31,2018,Fairfield,10,Delaware,11,Delaware
2018-03-31,2018,Monmouth,17,Siena,8,Monmouth
2018-03-31,2018,Maryland,13,Michigan,5,Maryland
2018-03-31,2018,Lehigh,7,Boston U.,6,Lehigh
2018-03-31,2018,Cornell,22,Dartmouth,11,Cornell
2018-03-31,2018,Denver,6,Georgetown,5,Denver
2018-03-31,2018,Notre Dame,6,Syracuse,10,Syracuse
2018-03-31,2018,Richmond,10,Virginia,14,Virginia
2018-03-31,2018,Bucknell,10,Army West Point,7,Bucknell
2018-03-31,2018,Saint Joseph's,12,Wagner,7,Saint Joseph's
2018-03-31,2018,Mt. St. Mary's,9,Sacred Heart,10,Sacred Heart
2018-03-31,2018,Manhattan,14,NJIT,6,Manhattan
2018-03-31,2018,Loyola (Md.),11,Colgate,7,Loyola (Md.)
2018-03-31,2018,Furman,7,Mercer,6,Furman
2018-03-31,2018,Penn St.,12,Ohio St.,4,Penn St.
2018-03-31,2018,St. John's,8,Providence,14,Providence
2018-03-31,2018,Binghamton,15,Lafayette,6,Binghamton
2018-03-31,2018,Hampton,3,VMI,18,VMI
2018-03-31,2018,UMBC,7,Mass.-Lowell,10,Mass.-Lowell
2018-03-31,2018,Jacksonville,9,High Point,11,High Point
2018-03-31,2018,Villanova,14,Marquette,9,Villanova
2018-03-31,2018,Vermont,11,Hartford,7,Vermont
2018-03-31,2018,Towson,3,Hofstra,9,Hofstra
2018-03-31,2018,Stony Brook,7,Albany,13,Albany
2018-03-31,2018,Quinnipiac,14,Detroit Mercy,11,Quinnipiac
2018-03-31,2018,Princeton,13,Brown,14,Brown
2018-03-31,2018,Penn,6,Yale,12,Yale
2018-03-31,2018,Massachusetts,11,Drexel,10,Massachusetts
2018-03-31,2018,Holy Cross,4,Navy,5,Navy
2018-03-31,2018,Air Force,9,Bellarmine,7,Air Force
2018-04-01,2018,Johns Hopkins,13,Rutgers,12,Johns Hopkins
2018-04-03,2018,Lafayette,11,Monmouth,10,Lafayette
2018-04-03,2018,St. John's (NY),6,Stony Brook,8,Stony Brook
2018-04-03,2018,Hobart,4,Syracuse,11,Syracuse
2018-04-04,2018,Bucknell,9,Yale,8,Bucknell
2018-04-06,2018,Massachusetts,9,Delaware,8,Massachusetts
2018-04-06,2018,Drexel,9,Towson,17,Towson
2018-04-06,2018,Denver,22,Villanova,6,Denver
2018-04-06,2018,Albany (NY),7,UMBC,11,UMBC
2018-04-06,2018,Fairfield,5,Hofstra,4,Fairfield
2018-04-07,2018,Detroit,12,Canisius,10,Detroit
2018-04-07,2018,High Point,15,Furman,7,High Point
2018-04-07,2018,Hampton,6,Cleveland St.,19,Cleveland St.
2018-04-07,2018,Wagner,3,Bryant,8,Bryant
2018-04-07,2018,Harvard,11,Cornell,15,Cornell
2018-04-07,2018,Duke,8,Notre Dame,2,Duke
2018-04-07,2018,Ohio St.,10,Johns Hopkins,13,Johns Hopkins
2018-04-07,2018,Binghamton,14,Hartford,10,Binghamton
2018-04-07,2018,Providence,4,Georgetown,8,Georgetown
2018-04-07,2018,Bellarmine,6,Richmond,8,Richmond
2018-04-07,2018,Mt. St. Mary's,9,Bucknell,14,Bucknell
2018-04-07,2018,VMI,7,Mercer,15,Mercer
2018-04-07,2018,Virginia,15,North Carolina,12,Virginia
2018-04-07,2018,Marist,11,Siena,8,Marist
2018-04-07,2018,Marquette,11,St. John's (NY),10,Marquette
2018-04-07,2018,Air Force,12,Jacksonville,13,Jacksonville
2018-04-07,2018,Robert Morris,10,Hobart,9,Robert Morris
2018-04-07,2018,Mass.-Lowell,7,Vermont,14,Vermont
2018-04-07,2018,Colgate,10,Navy,12,Navy
2018-04-07,2018,Loyola Maryland,16,Lehigh,10,Loyola Maryland
2018-04-07,2018,NJIT,4,Monmouth,10,Monmouth
2018-04-07,2018,Yale,17,Dartmouth,7,Yale
2018-04-07,2018,Stony Brook,8,Princeton,16,Princeton
2018-04-07,2018,Brown,10,Penn,9,Brown
2018-04-07,2018,Army,7,Boston U.,8,Boston U.
2018-04-07,2018,Lafayette,9,Holy Cross,10,Holy Cross
2018-04-07,2018,Manhattan,5,Quinnipiac,9,Quinnipiac
2018-04-08,2018,Michigan,8,Rutgers,16,Rutgers
2018-04-08,2018,Maryland,13,Penn St.,12,Maryland
2018-04-08,2018,Sacred Heart,12,Saint Joseph's,14,Saint Joseph's
2018-04-10,2018,Robert Morris,11,Canisius,9,Robert Morris
2018-04-10,2018,Princeton,17,Siena,11,Princeton
2018-04-10,2018,Loyola Maryland,11,Georgetown,8,Loyola Maryland
2018-04-10,2018,Syracuse,8,Cornell,13,Cornell
2018-04-10,2018,Dartmouth,8,Mass.-Lowell,9,Mass.-Lowell
2018-04-11,2018,Notre Dame,7,Marquette,6,Notre Dame
2018-04-13,2018,VMI,7,High Point,16,High Point
2018-04-13,2018,Lafayette,6,Bucknell,15,Bucknell
2018-04-13,2018,Michigan,5,Ohio St.,8,Ohio St.
2018-04-14,2018,Holy Cross,12,Colgate,10,Holy Cross
2018-04-14,2018,Drexel,16,Fairfield,14,Drexel
2018-04-14,2018,Bryant,7,Saint Joseph's,14,Saint Joseph's
2018-04-14,2018,Providence,11,Marquette,12,Marquette
2018-04-14,2018,St. John's (NY),6,Denver,15,Denver
2018-04-14,2018,Jacksonville,12,Richmond,14,Richmond
2018-04-14,2018,Wagner,10,Sacred Heart,12,Sacred Heart
2018-04-14,2018,Hobart,14,Mt. St. Mary's,15,Mt. St. Mary's
2018-04-14,2018,Detroit,18,Manhattan,8,Detroit
2018-04-14,2018,Hartford,10,Mass.-Lowell,12,Mass.-Lowell
2018-04-14,2018,Navy,9,Army,8,Navy
2018-04-14,2018,North Carolina,12,Syracuse,13,Syracuse
2018-04-14,2018,Boston U.,9,Loyola Maryland,23,Loyola Maryland
2018-04-14,2018,Delaware,10,Hofstra,9,Delaware
2018-04-14,2018,Johns Hopkins,12,Penn St.,14,Penn St.
2018-04-14,2018,Marist,7,Monmouth,9,Monmouth
